Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
bse49_Si-Cl_94_A   |   -1308.467207   |   -1308.090285   |   -1308.468327   
bse49_Si-Cl_94_AB   |   -1768.336381   |   -1767.850088   |   -1768.33613   
bse49_Si-Cl_95_A   |   -1209.203903   |   -1208.960341   |   -1209.204647   
bse49_Si-Cl_95_AB   |   -1669.071062   |   -1668.719291   |   -1669.070401   
bse49_Si-Cl_96_AB   |   -1899.756551   |   -1899.105025   |   -1899.756659   
bse49_Si-Cl_9_AB   |   -1059.849504   |   -1059.272004   |   -1059.849608   
bse49_Si-F_11_A   |   -823.987988   |   -823.742627   |   -823.988834   
bse49_Si-F_11_AB   |   -923.888757   |   -923.496832   |   -923.889813   
bse49_Si-F_12_A   |   -986.359871   |   -985.920024   |   -986.359897   
bse49_Si-F_12_AB   |   -1086.225071   |   -1085.642387   |   -1086.225887   
bse49_Si-F_15_AB   |   -489.960701   |   -489.629746   |   -489.960335   
bse49_Si-F_16_AB   |   -582.082676   |   -581.639575   |   -582.082904   
bse49_Si-F_17_AB   |   -429.952173   |   -429.695994   |   -429.952285   
bse49_Si-F_18_A   |   -464.035563   |   -463.75093   |   -464.035322   
bse49_Si-F_18_AB   |   -563.938267   |   -563.506823   |   -563.937282   
bse49_Si-F_1_AB   |   -469.190541   |   -468.878972   |   -469.190918   
bse49_Si-F_20_AB   |   -621.369484   |   -620.869189   |   -621.369008   
bse49_Si-F_21_AB   |   -585.742061   |   -585.271329   |   -585.742662   
bse49_Si-F_22_A   |   -364.768738   |   -364.618562   |   -364.769873   
bse49_Si-F_22_AB   |   -464.679402   |   -464.382441   |   -464.679116   
bse49_Si-F_23_AB   |   -1077.925781   |   -1076.871312   |   -1077.926529   
bse49_Si-F_24_AB   |   -926.035253   |   -925.141744   |   -926.033944   
bse49_Si-F_25_AB   |   -898.635812   |   -897.793826   |   -898.636658   
bse49_Si-F_26_AB   |   -838.645028   |   -837.882186   |   -838.646797   
bse49_Si-F_27_A   |   -726.908309   |   -726.286994   |   -726.908636   
bse49_Si-F_27_AB   |   -826.837239   |   -826.068496   |   -826.8367   
bse49_Si-F_28_A   |   -626.405467   |   -625.929266   |   -626.406349   
bse49_Si-F_28_AB   |   -726.269688   |   -725.649834   |   -726.269621   
bse49_Si-F_2_AB   |   -469.215061   |   -468.899768   |   -469.215409   
bse49_Si-F_32_AB   |   -589.234667   |   -588.767518   |   -589.233852   
bse49_Si-F_3_AB   |   -508.477756   |   -508.104176   |   -508.478084   
bse49_Si-F_4_AB   |   -628.499967   |   -627.975189   |   -628.499962   
bse49_Si-F_5_A   |   -528.382713   |   -528.028048   |   -528.382802   
bse49_Si-F_5_AB   |   -628.297238   |   -627.799125   |   -628.297325   
bse49_Si-F_6_A   |   -528.457614   |   -528.092246   |   -528.458276   
bse49_Si-F_6_AB   |   -628.384631   |   -627.874248   |   -628.385124   
bse49_Si-F_7_A   |   -627.583334   |   -627.104932   |   -627.582929   
bse49_Si-F_7_AB   |   -727.497177   |   -726.87491   |   -727.496656   
bse49_Si-F_8_AB   |   -727.56748   |   -726.934696   |   -727.567469   
bse49_Si-S_10_AB   |   -846.203739   |   -845.836943   |   -846.203385   
bse49_Si-S_11_A   |   -665.114309   |   -664.636266   |   -665.115543   
bse49_Si-S_11_AB   |   -956.002348   |   -955.454406   |   -956.003109   
bse49_Si-S_12_AB   |   -919.893962   |   -919.447894   |   -919.89362   
bse49_Si-S_13_AB   |   -880.615264   |   -880.226583   |   -880.615542   
bse49_Si-S_14_AB   |   -959.135279   |   -958.631378   |   -959.135083   
bse49_Si-S_15_AB   |   -1109.425548   |   -1108.676702   |   -1109.425729   
bse49_Si-S_15_B   |   -587.856594   |   -587.479417   |   -587.857143   
bse49_Si-S_16_AB   |   -846.184774   |   -845.817213   |   -846.184767   
bse49_Si-S_17_A   |   -705.589402   |   -705.046728   |   -705.589234   
bse49_Si-S_17_AB   |   -996.472551   |   -995.860477   |   -996.471889   
bse49_Si-S_18_AB   |   -845.016714   |   -844.655161   |   -845.016502   
bse49_Si-S_19_AB   |   -884.266836   |   -883.850618   |   -884.26675   
bse49_Si-S_1_AB   |   -806.958264   |   -806.644716   |   -806.958215   
bse49_Si-S_20_AB   |   -806.959063   |   -806.642957   |   -806.958933   
bse49_Si-S_21_AB   |   -1126.208269   |   -1125.925592   |   -1126.208591   
bse49_Si-S_22_AB   |   -728.452414   |   -728.251082   |   -728.452126   
bse49_Si-S_23_AB   |   -878.741118   |   -878.293598   |   -878.741233   
bse49_Si-S_24_AB   |   -885.442997   |   -885.016903   |   -885.443119   
bse49_Si-S_25_AB   |   -728.475088   |   -728.272585   |   -728.475004   
bse49_Si-S_26_AB   |   -885.446273   |   -885.019806   |   -885.445977   
bse49_Si-S_27_AB   |   -846.206476   |   -845.835632   |   -846.206238   
bse49_Si-S_28_AB   |   -1165.471163   |   -1165.128951   |   -1165.471524   
bse49_Si-S_29_AB   |   -767.71414   |   -767.453058   |   -767.713703   
bse49_Si-S_2_AB   |   -885.445788   |   -885.021047   |   -885.446049   
bse49_Si-S_30_AB   |   -767.697352   |   -767.440902   |   -767.697372   
bse49_Si-S_31_AB   |   -918.005852   |   -917.499496   |   -918.006159   
bse49_Si-S_32_AB   |   -959.142261   |   -958.638975   |   -959.142827   
bse49_Si-S_33_AB   |   -959.101934   |   -958.600279   |   -959.101771   
bse49_Si-S_35_AB   |   -846.202925   |   -845.831668   |   -846.202812   
bse49_Si-S_36_AB   |   -764.345878   |   -764.103705   |   -764.346958   
bse49_Si-S_37_A   |   -623.780753   |   -623.355496   |   -623.781464   
bse49_Si-S_37_AB   |   -914.679177   |   -914.182748   |   -914.679473   
bse49_Si-S_38_AB   |   -763.207426   |   -762.965888   |   -763.208378   
bse49_Si-S_39_AB   |   -689.213227   |   -689.070754   |   -689.213254   
bse49_Si-S_3_AB   |   -846.201903   |   -845.832691   |   -846.201865   
bse49_Si-S_40_AB   |   -781.326801   |   -781.07391   |   -781.326576   
bse49_Si-S_41_AB   |   -1086.961575   |   -1086.737761   |   -1086.961906   
bse49_Si-S_42_AB   |   -885.441293   |   -885.014019   |   -885.44145   
bse49_Si-S_43_AB   |   -919.879084   |   -919.434935   |   -919.879715   
bse49_Si-S_44_AB   |   -919.855962   |   -919.409023   |   -919.855585   
bse49_Si-S_45_AB   |   -1070.164322   |   -1069.474163   |   -1070.163953   
bse49_Si-S_46_AB   |   -806.953732   |   -806.637672   |   -806.95372   
bse49_Si-S_47_AB   |   -806.94132   |   -806.629328   |   -806.94119   
bse49_Si-S_48_A   |   -953.053849   |   -952.671339   |   -953.054132   
bse49_Si-S_48_AB   |   -1243.95116   |   -1243.505404   |   -1243.951737   
bse49_Si-S_49_AB   |   -996.533239   |   -995.912073   |   -996.533558   
bse49_Si-S_4_AB   |   -767.714267   |   -767.456404   |   -767.714216   
bse49_Si-S_50_AB   |   -880.93264   |   -880.532876   |   -880.932217   
bse49_Si-S_51_AB   |   -1264.910868   |   -1264.014847   |   -1264.911324   
bse49_Si-S_52_AB   |   -1354.845712   |   -1353.853436   |   -1354.845414   
bse49_Si-S_53_AB   |   -1204.733542   |   -1204.333063   |   -1204.733822   
bse49_Si-S_54_AB   |   -806.944796   |   -806.633552   |   -806.944732   
bse49_Si-S_55_A   |   -666.350464   |   -665.86424   |   -666.35053   
bse49_Si-S_55_AB   |   -957.234423   |   -956.678847   |   -957.233998   
bse49_Si-S_56_AB   |   -885.483088   |   -885.050699   |   -885.482752   
bse49_Si-S_57_AB   |   -846.192496   |   -845.827568   |   -846.192713   
bse49_Si-S_5_AB   |   -806.977067   |   -806.660431   |   -806.976845   
bse49_Si-S_6_AB   |   -806.957355   |   -806.644641   |   -806.956997   
bse49_Si-S_7_AB   |   -846.239168   |   -845.865091   |   -846.239165   
bse49_Si-S_8_AB   |   -806.999893   |   -806.68053   |   -806.999802   
bse49_Si-S_9_AB   |   -767.737514   |   -767.476053   |   -767.737343   
bse49_Si-Si_101_A   |   -495.135256   |   -494.827217   |   -495.138913   
bse49_Si-Si_101_AB   |   -786.045418   |   -785.671524   |   -786.045758   
bse49_Si-Si_102_AB   |   -786.026591   |   -785.657792   |   -786.027462   
bse49_Si-Si_103_AB   |   -840.010284   |   -839.580558   |   -840.008034   
bse49_Si-Si_104_AB   |   -710.845164   |   -710.572295   |   -710.844001   
bse49_Si-Si_105_AB   |   -750.120833   |   -749.790285   |   -750.120002   
bse49_Si-Si_106_AB   |   -789.371733   |   -788.984943   |   -789.371213   
bse49_Si-Si_107_AB   |   -828.600542   |   -828.157295   |   -828.601396   
bse49_Si-Si_108_AB   |   -918.562332   |   -918.016957   |   -918.56177   
bse49_Si-Si_109_AB   |   -997.064435   |   -996.40815   |   -997.064238   
bse49_Si-Si_10_AB   |   -1078.005789   |   -1077.22061   |   -1078.005465   
bse49_Si-Si_110_A   |   -612.993112   |   -612.505764   |   -612.993491   
bse49_Si-Si_110_AB   |   -903.899879   |   -903.3506   |   -903.900439   
bse49_Si-Si_111_A   |   -688.564706   |   -688.432686   |   -688.565458   
bse49_Si-Si_111_AB   |   -979.466288   |   -979.271148   |   -979.46623   
bse49_Si-Si_112_AB   |   -1377.255169   |   -1376.980669   |   -1377.255064   
bse49_Si-Si_113_AB   |   -1455.734083   |   -1455.343445   |   -1455.733581   
bse49_Si-Si_114_AB   |   -1018.706118   |   -1018.452395   |   -1018.706061   
bse49_Si-Si_115_A   |   -1086.311419   |   -1086.097778   |   -1086.311617   
bse49_Si-Si_115_AB   |   -1377.215508   |   -1376.939255   |   -1377.215689   
bse49_Si-Si_116_AB   |   -2172.756589   |   -2172.320717   |   -2172.756651   
bse49_Si-Si_117_A   |   -1125.558378   |   -1125.285736   |   -1125.55854   
bse49_Si-Si_117_AB   |   -2251.248554   |   -2250.695505   |   -2251.247775   
bse49_Si-Si_118_AB   |   -1416.462386   |   -1416.127369   |   -1416.4627   
bse49_Si-Si_119_A   |   -914.027889   |   -913.541459   |   -914.028272   
bse49_Si-Si_119_AB   |   -1828.20504   |   -1827.221537   |   -1828.203631   
bse49_Si-Si_11_AB   |   -978.738148   |   -978.088007   |   -978.738022   
bse49_Si-Si_120_A   |   -953.253363   |   -952.711141   |   -953.253707   
bse49_Si-Si_120_AB   |   -1244.16027   |   -1243.55698   |   -1244.16124   
bse49_Si-Si_121_AB   |   -1204.934878   |   -1204.387114   |   -1204.935705   
bse49_Si-Si_122_A   |   -780.676996   |   -780.434421   |   -780.677623   
bse49_Si-Si_122_AB   |   -1071.581444   |   -1071.276217   |   -1071.581199   
bse49_Si-Si_123_A   |   -780.704176   |   -780.45583   |   -780.704433   
bse49_Si-Si_123_AB   |   -1071.607492   |   -1071.296549   |   -1071.60789   
bse49_Si-Si_124_AB   |   -1561.535142   |   -1561.028802   |   -1561.534818   
bse49_Si-Si_125_AB   |   -1561.483214   |   -1560.989119   |   -1561.481873   
bse49_Si-Si_126_AB   |   -1017.45174   |   -1017.213023   |   -1017.451683   
bse49_Si-Si_127_AB   |   -1453.225514   |   -1452.864066   |   -1453.225501   
bse49_Si-Si_128_A   |   -801.735049   |   -801.464385   |   -801.735409   
bse49_Si-Si_128_AB   |   -1092.639393   |   -1092.306344   |   -1092.639997   
bse49_Si-Si_129_AB   |   -1603.600416   |   -1603.050296   |   -1603.601148   
bse49_Si-Si_129_B   |   -801.734169   |   -801.463183   |   -801.734135   
bse49_Si-Si_12_AB   |   -879.482098   |   -878.965279   |   -879.482223   
bse49_Si-Si_130_AB   |   -1603.594203   |   -1603.041709   |   -1603.594272   
bse49_Si-Si_131_AB   |   -1092.633848   |   -1092.299483   |   -1092.633593   
bse49_Si-Si_132_A   |   -840.98329   |   -840.652509   |   -840.983529   
bse49_Si-Si_132_AB   |   -1131.887383   |   -1131.494315   |   -1131.888073   
bse49_Si-Si_133_AB   |   -1682.097721   |   -1681.429295   |   -1682.098134   
bse49_Si-Si_134_AB   |   -1682.062715   |   -1681.397615   |   -1682.062673   
bse49_Si-Si_135_AB   |   -1415.218933   |   -1414.903423   |   -1415.219056   
bse49_Si-Si_136_AB   |   -1454.4717   |   -1454.096643   |   -1454.472175   
bse49_Si-Si_137_AB   |   -2327.269115   |   -2326.635714   |   -2327.268997   
bse49_Si-Si_138_AB   |   -2248.764855   |   -2248.250401   |   -2248.764004   
bse49_Si-Si_139_A   |   -632.297118   |   -632.181136   |   -632.297268   
bse49_Si-Si_139_AB   |   -923.200638   |   -923.021924   |   -923.200861   
bse49_Si-Si_13_AB   |   -879.464091   |   -878.949328   |   -879.464189   
bse49_Si-Si_140_AB   |   -1264.722504   |   -1264.480782   |   -1264.722533   
bse49_Si-Si_141_AB   |   -1421.721392   |   -1421.246293   |   -1421.721469   
bse49_Si-Si_142_AB   |   -1001.699406   |   -1001.4033   |   -1001.699338   
bse49_Si-Si_143_A   |   -857.914583   |   -857.461429   |   -857.914052   
bse49_Si-Si_143_AB   |   -1715.988414   |   -1715.072464   |   -1715.986907   
bse49_Si-Si_144_A   |   -933.167222   |   -932.592205   |   -933.167299   
bse49_Si-Si_144_AB   |   -1866.499674   |   -1865.341907   |   -1866.498968   
bse49_Si-Si_144_B   |   -933.167381   |   -932.592679   |   -933.167545   
bse49_Si-Si_145_A   |   -972.391088   |   -971.759948   |   -972.391496   
bse49_Si-Si_145_AB   |   -1263.298498   |   -1262.605889   |   -1263.29916   
bse49_Si-Si_146_AB   |   -1224.074622   |   -1223.43821   |   -1224.075086   
bse49_Si-Si_147_A   |   -316.143428   |   -316.057744   |   -316.143178   
bse49_Si-Si_147_AB   |   -607.029232   |   -606.882022   |   -607.029234   
bse49_Si-Si_148_AB   |   -632.38067   |   -632.202108   |   -632.380556   
bse49_Si-Si_149_A   |   -466.61814   |   -466.334506   |   -466.617809   
bse49_Si-Si_149_AB   |   -933.364075   |   -932.788287   |   -933.364301   
bse49_Si-Si_14_AB   |   -780.20737   |   -779.825328   |   -780.207587   
bse49_Si-Si_150_A   |   -545.060741   |   -544.663144   |   -545.06069   
bse49_Si-Si_150_AB   |   -835.960505   |   -835.500706   |   -835.961167   
bse49_Si-Si_151_A   |   -466.613485   |   -466.329938   |   -466.612061   
bse49_Si-Si_151_AB   |   -757.513318   |   -757.167379   |   -757.512463   
bse49_Si-Si_152_A   |   -430.63887   |   -430.397476   |   -430.638476   
bse49_Si-Si_152_AB   |   -721.537454   |   -721.233848   |   -721.537597   
bse49_Si-Si_153_A   |   -469.861328   |   -469.562745   |   -469.860948   
bse49_Si-Si_153_AB   |   -760.759385   |   -760.398707   |   -760.759635   
bse49_Si-Si_154_AB   |   -861.400483   |   -860.909346   |   -861.400027   
bse49_Si-Si_155_A   |   -802.915151   |   -802.609667   |   -802.915046   
bse49_Si-Si_155_AB   |   -1093.820654   |   -1093.453046   |   -1093.820164   
bse49_Si-Si_156_A   |   -838.839551   |   -838.488666   |   -838.840141   
bse49_Si-Si_156_AB   |   -1129.746597   |   -1129.333555   |   -1129.746928   
bse49_Si-Si_157_A   |   -631.613645   |   -631.123429   |   -631.613159   
bse49_Si-Si_157_AB   |   -922.517548   |   -921.965259   |   -922.51763   
bse49_Si-Si_158_AB   |   -1193.382685   |   -1192.475049   |   -1193.382636   
bse49_Si-Si_159_AB   |   -1193.375569   |   -1192.465993   |   -1193.375251   
bse49_Si-Si_15_AB   |   -680.937958   |   -680.68981   |   -680.938023   
bse49_Si-Si_160_AB   |   -1193.373266   |   -1192.462236   |   -1193.373881   
bse49_Si-Si_16_AB   |   -1500.10476   |   -1499.798745   |   -1500.105372   
bse49_Si-Si_17_AB   |   -2418.535541   |   -2418.037527   |   -2418.535862   
bse49_Si-Si_18_AB   |   -3336.967982   |   -3336.277089   |   -3336.967763   
bse49_Si-Si_19_AB   |   -2877.751813   |   -2877.157275   |   -2877.751912   
bse49_Si-Si_20_AB   |   -2418.536584   |   -2418.038283   |   -2418.536876   
bse49_Si-Si_21_AB   |   -1959.32505   |   -1958.922628   |   -1959.325127   
bse49_Si-Si_22_AB   |   -1500.108256   |   -1499.801782   |   -1500.108634   
bse49_Si-Si_23_AB   |   -1040.892349   |   -1040.681507   |   -1040.892699   
bse49_Si-Si_24_AB   |   -1959.320148   |   -1958.918104   |   -1959.320678   
bse49_Si-Si_25_AB   |   -1140.150186   |   -1139.80683   |   -1140.150536   
bse49_Si-Si_26_AB   |   -1698.633531   |   -1698.059802   |   -1698.633917   
bse49_Si-Si_27_AB   |   -2257.12117   |   -2256.315099   |   -2257.121356   
bse49_Si-Si_28_AB   |   -1897.171477   |   -1896.327999   |   -1897.171891   
bse49_Si-Si_29_AB   |   -1537.22399   |   -1536.342039   |   -1537.224155   
bse49_Si-Si_2_AB   |   -660.197082   |   -659.961338   |   -660.197286   
bse49_Si-Si_30_AB   |   -2617.067982   |   -2616.301257   |   -2617.068482   
bse49_Si-Si_31_AB   |   -2977.016881   |   -2976.288546   |   -2977.017235   
bse49_Si-Si_32_AB   |   -2257.117937   |   -2256.313774   |   -2257.1187   
bse49_Si-Si_33_A   |   -441.229258   |   -440.961711   |   -441.228925   
bse49_Si-Si_33_AB   |   -882.592702   |   -882.049283   |   -882.593095   
bse49_Si-Si_34_A   |   -516.465045   |   -516.090039   |   -516.463808   
bse49_Si-Si_34_AB   |   -1033.068323   |   -1032.311802   |   -1033.069237   
bse49_Si-Si_35_AB   |   -957.828453   |   -957.178429   |   -957.829154   
bse49_Si-Si_36_AB   |   -807.372433   |   -806.935751   |   -807.373104   
bse49_Si-Si_37_AB   |   -732.132653   |   -731.802565   |   -732.133081   
bse49_Si-Si_38_A   |   -365.998751   |   -365.839127   |   -365.999434   
bse49_Si-Si_38_AB   |   -656.900664   |   -656.677904   |   -656.90142   
bse49_Si-Si_39_AB   |   -807.355625   |   -806.918978   |   -807.356561   
bse49_Si-Si_3_AB   |   -738.715827   |   -738.362401   |   -738.715673   
bse49_Si-Si_40_AB   |   -694.867045   |   -694.609639   |   -694.867814   
bse49_Si-Si_41_AB   |   -808.056086   |   -807.656978   |   -808.057641   
bse49_Si-Si_42_AB   |   -886.572127   |   -886.06011   |   -886.572646   
bse49_Si-Si_43_AB   |   -734.124041   |   -733.809903   |   -734.124378   
bse49_Si-Si_44_A   |   -443.227143   |   -442.974722   |   -443.228122   
bse49_Si-Si_44_AB   |   -734.131953   |   -733.817095   |   -734.132885   
bse49_Si-Si_45_A   |   -482.481994   |   -482.172932   |   -482.482416   
bse49_Si-Si_45_AB   |   -773.387508   |   -773.016297   |   -773.387999   
bse49_Si-Si_46_AB   |   -886.588882   |   -886.075706   |   -886.590455   
bse49_Si-Si_47_AB   |   -965.100866   |   -964.47658   |   -965.100949   
bse49_Si-Si_48_AB   |   -847.314386   |   -846.858824   |   -847.315347   
bse49_Si-Si_49_A   |   -863.144969   |   -862.85983   |   -863.144784   
bse49_Si-Si_49_AB   |   -1154.050382   |   -1153.703096   |   -1154.050288   
bse49_Si-Si_4_AB   |   -738.675728   |   -738.32996   |   -738.67652   
bse49_Si-Si_50_AB   |   -1267.238751   |   -1266.75015   |   -1267.239209   
bse49_Si-Si_51_AB   |   -1306.497709   |   -1305.952918   |   -1306.497793   
bse49_Si-Si_52_AB   |   -1726.421207   |   -1725.842833   |   -1726.42078   
bse49_Si-Si_53_A   |   -503.181905   |   -502.863561   |   -503.181508   
bse49_Si-Si_53_AB   |   -1006.489363   |   -1005.843782   |   -1006.489295   
bse49_Si-Si_54_AB   |   -907.272945   |   -906.750908   |   -907.273685   
bse49_Si-Si_55_AB   |   -946.531758   |   -945.952951   |   -946.532113   
bse49_Si-Si_56_AB   |   -958.46309   |   -957.86983   |   -958.462103   
bse49_Si-Si_57_AB   |   -770.067478   |   -769.712792   |   -770.066967   
bse49_Si-Si_58_AB   |   -809.300834   |   -808.889268   |   -809.301088   
bse49_Si-Si_59_AB   |   -1036.924012   |   -1036.218143   |   -1036.923654   
bse49_Si-Si_5_AB   |   -736.218385   |   -735.891368   |   -736.218704   
bse49_Si-Si_60_A   |   -405.219248   |   -405.001743   |   -405.21951   
bse49_Si-Si_60_AB   |   -810.564391   |   -810.120411   |   -810.564947   
bse49_Si-Si_61_A   |   -441.04585   |   -440.793545   |   -441.044219   
bse49_Si-Si_61_AB   |   -731.952007   |   -731.637048   |   -731.951305   
bse49_Si-Si_62_AB   |   -882.225429   |   -881.712394   |   -882.223616   
bse49_Si-Si_63_A   |   -479.201913   |   -478.90221   |   -479.202225   
bse49_Si-Si_63_AB   |   -770.109496   |   -769.747938   |   -770.110251   
bse49_Si-Si_64_A   |   -518.4568   |   -518.10023   |   -518.457006   
bse49_Si-Si_64_AB   |   -809.364669   |   -808.946441   |   -809.365396   
bse49_Si-Si_65_A   |   -480.278242   |   -479.96925   |   -480.277648   
bse49_Si-Si_65_AB   |   -771.184368   |   -770.812784   |   -771.184714   
