Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
bse49_Si-Cl_8_AB   |   -906.67597   |   -906.386615   |   -906.67569
bse49_Si-Cl_90_AB   |   -1205.142361   |   -1204.575928   |   -1205.141606
bse49_Si-Cl_91_AB   |   -978.527256   |   -978.178565   |   -978.527205
bse49_Si-Cl_92_A   |   -1706.788125   |   -1706.491377   |   -1706.788272
bse49_Si-Cl_92_AB   |   -2166.470431   |   -2166.091632   |   -2166.470328
bse49_Si-Cl_94_A   |   -1307.789825   |   -1307.520874   |   -1307.79056
bse49_Si-Cl_94_AB   |   -1767.471262   |   -1767.119729   |   -1767.471306
bse49_Si-Cl_95_A   |   -1208.770588   |   -1208.588566   |   -1208.770994
bse49_Si-Cl_95_AB   |   -1668.450763   |   -1668.186191   |   -1668.450427
bse49_Si-Cl_96_AB   |   -1898.268283   |   -1897.768455   |   -1898.268023
bse49_Si-Cl_9_AB   |   -1058.350815   |   -1057.911844   |   -1058.350874
bse49_Si-F_11_A   |   -823.484841   |   -823.315472   |   -823.485843
bse49_Si-F_11_AB   |   -923.12077   |   -922.856331   |   -923.120807
bse49_Si-F_12_A   |   -985.49372   |   -985.177905   |   -985.494314
bse49_Si-F_12_AB   |   -1085.068843   |   -1084.659458   |   -1085.069081
bse49_Si-F_15_AB   |   -489.331705   |   -489.11739   |   -489.331525
bse49_Si-F_16_AB   |   -580.984778   |   -580.665168   |   -580.984134
bse49_Si-F_17_AB   |   -429.403067   |   -429.231022   |   -429.403235
bse49_Si-F_18_A   |   -463.447525   |   -463.264548   |   -463.44737
bse49_Si-F_18_AB   |   -563.086445   |   -562.808364   |   -563.085082
bse49_Si-F_1_AB   |   -468.481757   |   -468.265744   |   -468.482024
bse49_Si-F_20_AB   |   -620.120737   |   -619.757564   |   -620.120634
bse49_Si-F_21_AB   |   -584.571275   |   -584.229107   |   -584.571467
bse49_Si-F_22_A   |   -364.424323   |   -364.329482   |   -364.425616
bse49_Si-F_22_AB   |   -464.06916   |   -463.878836   |   -464.068802
bse49_Si-F_23_AB   |   -1075.67476   |   -1074.924043   |   -1075.674473
bse49_Si-F_24_AB   |   -924.309118   |   -923.704034   |   -924.308304
bse49_Si-F_25_AB   |   -896.720997   |   -896.129537   |   -896.723517
bse49_Si-F_26_AB   |   -836.817451   |   -836.267663   |   -836.819466
bse49_Si-F_27_A   |   -725.686138   |   -725.261664   |   -725.686433
bse49_Si-F_27_AB   |   -825.345062   |   -824.825846   |   -825.344762
bse49_Si-F_28_A   |   -625.457054   |   -625.128872   |   -625.457642
bse49_Si-F_28_AB   |   -725.032051   |   -724.610231   |   -725.032061
bse49_Si-F_2_AB   |   -468.502668   |   -468.285231   |   -468.502781
bse49_Si-F_32_AB   |   -588.36121   |   -588.059336   |   -588.360895
bse49_Si-F_3_AB   |   -507.60187   |   -507.339227   |   -507.601819
bse49_Si-F_4_AB   |   -627.467005   |   -627.119374   |   -627.466926
bse49_Si-F_5_A   |   -527.643253   |   -527.3941   |   -527.643289
bse49_Si-F_5_AB   |   -627.29175   |   -626.947727   |   -627.29202
bse49_Si-F_6_A   |   -527.707817   |   -527.456918   |   -527.708636
bse49_Si-F_6_AB   |   -627.367574   |   -627.021644   |   -627.368299
bse49_Si-F_7_A   |   -626.611842   |   -626.27667   |   -626.611416
bse49_Si-F_7_AB   |   -726.258793   |   -725.82883   |   -726.258581
bse49_Si-F_8_AB   |   -726.319472   |   -725.887626   |   -726.319598
bse49_Si-S_10_AB   |   -845.247132   |   -844.973131   |   -845.246574
bse49_Si-S_11_A   |   -664.005969   |   -663.679571   |   -664.007018
bse49_Si-S_11_AB   |   -954.74078   |   -954.371046   |   -954.741213
bse49_Si-S_12_AB   |   -918.7282   |   -918.393353   |   -918.727883
bse49_Si-S_13_AB   |   -879.598552   |   -879.307866   |   -879.598292
bse49_Si-S_14_AB   |   -957.803564   |   -957.424795   |   -957.803465
bse49_Si-S_15_AB   |   -1107.590249   |   -1107.064423   |   -1107.590373
bse49_Si-S_15_B   |   -587.038143   |   -586.791061   |   -587.038851
bse49_Si-S_16_AB   |   -845.23594   |   -844.961683   |   -845.235742
bse49_Si-S_17_A   |   -704.287207   |   -703.908928   |   -704.286995
bse49_Si-S_17_AB   |   -995.01845   |   -994.597357   |   -995.017776
bse49_Si-S_18_AB   |   -844.089061   |   -843.819038   |   -844.089277
bse49_Si-S_19_AB   |   -883.176773   |   -882.863547   |   -883.176817
bse49_Si-S_1_AB   |   -806.171886   |   -805.940313   |   -806.171697
bse49_Si-S_20_AB   |   -806.168858   |   -805.936759   |   -806.168509
bse49_Si-S_21_AB   |   -1125.586594   |   -1125.38264   |   -1125.586986
bse49_Si-S_22_AB   |   -727.988925   |   -727.845668   |   -727.988824
bse49_Si-S_23_AB   |   -877.772541   |   -877.482053   |   -877.772903
bse49_Si-S_24_AB   |   -884.326828   |   -884.008103   |   -884.326962
bse49_Si-S_25_AB   |   -728.010908   |   -727.866813   |   -728.010743
bse49_Si-S_26_AB   |   -884.330371   |   -884.011586   |   -884.330192
bse49_Si-S_27_AB   |   -845.251509   |   -844.976311   |   -845.251155
bse49_Si-S_28_AB   |   -1164.683794   |   -1164.43481   |   -1164.684311
bse49_Si-S_29_AB   |   -767.085956   |   -766.897464   |   -767.085618
bse49_Si-S_2_AB   |   -884.337187   |   -884.018387   |   -884.337209
bse49_Si-S_30_AB   |   -767.071974   |   -766.885031   |   -767.07186
bse49_Si-S_31_AB   |   -916.87315   |   -916.537512   |   -916.873387
bse49_Si-S_32_AB   |   -957.80578   |   -957.427676   |   -957.806253
bse49_Si-S_33_AB   |   -957.757636   |   -957.379368   |   -957.756985
bse49_Si-S_35_AB   |   -845.248999   |   -844.9736   |   -845.248897
bse49_Si-S_36_AB   |   -763.821201   |   -763.650939   |   -763.821612
bse49_Si-S_37_A   |   -622.89119   |   -622.617252   |   -622.891748
bse49_Si-S_37_AB   |   -913.639525   |   -913.321665   |   -913.639759
bse49_Si-S_38_AB   |   -762.6852   |   -762.522985   |   -762.685982
bse49_Si-S_39_AB   |   -688.913629   |   -688.814923   |   -688.913644
bse49_Si-S_3_AB   |   -845.254506   |   -844.979264   |   -845.254255
bse49_Si-S_40_AB   |   -780.722701   |   -780.540936   |   -780.723391
bse49_Si-S_41_AB   |   -1086.505822   |   -1086.346379   |   -1086.506095
bse49_Si-S_42_AB   |   -884.328648   |   -884.009449   |   -884.328818
bse49_Si-S_43_AB   |   -918.709641   |   -918.376207   |   -918.710024
bse49_Si-S_44_AB   |   -918.674558   |   -918.339673   |   -918.673969
bse49_Si-S_45_AB   |   -1068.490365   |   -1068.00963   |   -1068.489591
bse49_Si-S_46_AB   |   -806.163408   |   -805.931475   |   -806.163556
bse49_Si-S_47_AB   |   -806.153664   |   -805.922998   |   -806.153405
bse49_Si-S_48_A   |   -952.087733   |   -951.796286   |   -952.087647
bse49_Si-S_48_AB   |   -1242.832734   |   -1242.499744   |   -1242.833363
bse49_Si-S_49_AB   |   -995.069945   |   -994.645283   |   -995.069721
bse49_Si-S_4_AB   |   -767.089019   |   -766.901163   |   -767.088888
bse49_Si-S_50_AB   |   -879.950773   |   -879.656518   |   -879.950634
bse49_Si-S_51_AB   |   -1262.480776   |   -1261.800796   |   -1262.480783
bse49_Si-S_52_AB   |   -1352.165802   |   -1351.411925   |   -1352.165258
bse49_Si-S_53_AB   |   -1203.779577   |   -1203.486122   |   -1203.780116
bse49_Si-S_54_AB   |   -806.154707   |   -805.924628   |   -806.1546
bse49_Si-S_55_A   |   -665.208025   |   -664.873607   |   -665.207743
bse49_Si-S_55_AB   |   -955.939705   |   -955.562517   |   -955.938863
bse49_Si-S_56_AB   |   -884.360659   |   -884.03972   |   -884.360531
bse49_Si-S_57_AB   |   -845.234165   |   -844.96161   |   -845.234377
bse49_Si-S_5_AB   |   -806.186175   |   -805.953467   |   -806.185893
bse49_Si-S_6_AB   |   -806.167952   |   -805.936747   |   -806.167507
bse49_Si-S_7_AB   |   -845.281729   |   -845.004912   |   -845.281845
bse49_Si-S_8_AB   |   -806.204591   |   -805.971056   |   -806.204637
bse49_Si-S_9_AB   |   -767.10808   |   -766.919017   |   -767.107834
bse49_Si-Si_101_A   |   -494.3943   |   -494.177968   |   -494.39733
bse49_Si-Si_101_AB   |   -785.155467   |   -784.89421   |   -785.154818
bse49_Si-Si_102_AB   |   -785.125357   |   -784.8634   |   -785.126337
bse49_Si-Si_103_AB   |   -838.970852   |   -838.661552   |   -838.966826
bse49_Si-Si_104_AB   |   -710.192912   |   -710.001765   |   -710.191018
bse49_Si-Si_105_AB   |   -749.302579   |   -749.065216   |   -749.302119
bse49_Si-Si_106_AB   |   -788.391027   |   -788.109562   |   -788.391109
bse49_Si-Si_107_AB   |   -827.459824   |   -827.13584   |   -827.460847
bse49_Si-Si_108_AB   |   -917.192382   |   -916.791144   |   -917.191726
bse49_Si-Si_109_AB   |   -995.364444   |   -994.87576   |   -995.364588
bse49_Si-Si_10_AB   |   -1076.531276   |   -1076.01967   |   -1076.530857
bse49_Si-Si_110_A   |   -611.783804   |   -611.428574   |   -611.783492
bse49_Si-Si_110_AB   |   -902.541987   |   -902.14579   |   -902.541688
bse49_Si-Si_111_A   |   -688.290859   |   -688.198795   |   -688.291218
bse49_Si-Si_111_AB   |   -979.044892   |   -978.911527   |   -979.044831
bse49_Si-Si_112_AB   |   -1376.677158   |   -1376.483149   |   -1376.676856
bse49_Si-Si_113_AB   |   -1454.824968   |   -1454.542906   |   -1454.824446
bse49_Si-Si_114_AB   |   -1018.120344   |   -1017.942677   |   -1018.120387
bse49_Si-Si_115_A   |   -1085.88148   |   -1085.728556   |   -1085.881413
bse49_Si-Si_115_AB   |   -1376.636904   |   -1376.442869   |   -1376.636993
bse49_Si-Si_116_AB   |   -2171.859957   |   -2171.544727   |   -2171.859505
bse49_Si-Si_117_A   |   -1124.962329   |   -1124.764814   |   -1124.962462
bse49_Si-Si_117_AB   |   -2250.019213   |   -2249.615855   |   -2250.018438
bse49_Si-Si_118_AB   |   -1415.717669   |   -1415.479177   |   -1415.717998
bse49_Si-Si_119_A   |   -913.01393   |   -912.702736   |   -913.014024
bse49_Si-Si_119_AB   |   -1826.138714   |   -1825.506647   |   -1826.137113
bse49_Si-Si_11_AB   |   -977.507053   |   -977.083107   |   -977.506763
bse49_Si-Si_120_A   |   -952.081803   |   -951.727996   |   -952.082051
bse49_Si-Si_120_AB   |   -1242.840433   |   -1242.44606   |   -1242.841112
bse49_Si-Si_121_AB   |   -1203.77305   |   -1203.421072   |   -1203.773553
bse49_Si-Si_122_A   |   -780.098896   |   -779.923764   |   -780.099955
bse49_Si-Si_122_AB   |   -1070.854571   |   -1070.638283   |   -1070.855218
bse49_Si-Si_123_A   |   -780.115708   |   -779.942077   |   -780.115685
bse49_Si-Si_123_AB   |   -1070.871995   |   -1070.657184   |   -1070.87196
bse49_Si-Si_124_AB   |   -1560.326617   |   -1559.970052   |   -1560.325683
bse49_Si-Si_125_AB   |   -1560.293527   |   -1559.934039   |   -1560.293874
bse49_Si-Si_126_AB   |   -1016.890627   |   -1016.724375   |   -1016.890427
bse49_Si-Si_127_AB   |   -1452.367496   |   -1452.1081   |   -1452.367033
bse49_Si-Si_128_A   |   -801.103428   |   -800.907703   |   -801.103708
bse49_Si-Si_128_AB   |   -1091.858582   |   -1091.622137   |   -1091.859138
bse49_Si-Si_129_AB   |   -1602.301295   |   -1601.901546   |   -1602.301978
bse49_Si-Si_129_B   |   -801.102491   |   -800.906784   |   -801.102556
bse49_Si-Si_12_AB   |   -878.490811   |   -878.154739   |   -878.490546
bse49_Si-Si_130_AB   |   -1602.285766   |   -1601.882649   |   -1602.28585
bse49_Si-Si_131_AB   |   -1091.848412   |   -1091.610322   |   -1091.848107
bse49_Si-Si_132_A   |   -840.185093   |   -839.943944   |   -840.185428
bse49_Si-Si_132_AB   |   -1130.94013   |   -1130.658404   |   -1130.940917
bse49_Si-Si_133_AB   |   -1680.464712   |   -1679.975505   |   -1680.465319
bse49_Si-Si_134_AB   |   -1680.432686   |   -1679.944355   |   -1680.432686
bse49_Si-Si_135_AB   |   -1414.490622   |   -1414.267079   |   -1414.490707
bse49_Si-Si_136_AB   |   -1453.576325   |   -1453.307637   |   -1453.576811
bse49_Si-Si_137_AB   |   -2325.736673   |   -2325.273029   |   -2325.736577
bse49_Si-Si_138_AB   |   -2247.568194   |   -2247.194459   |   -2247.567265
bse49_Si-Si_139_A   |   -632.037245   |   -631.959202   |   -632.036886
bse49_Si-Si_139_AB   |   -922.79171   |   -922.672707   |   -922.791671
bse49_Si-Si_13_AB   |   -878.477333   |   -878.14073   |   -878.477416
bse49_Si-Si_140_AB   |   -1264.169557   |   -1264.004565   |   -1264.169264
bse49_Si-Si_141_AB   |   -1420.5001   |   -1420.158963   |   -1420.500237
bse49_Si-Si_142_AB   |   -1000.957316   |   -1000.749718   |   -1000.95717
bse49_Si-Si_143_A   |   -856.946449   |   -856.650374   |   -856.945967
bse49_Si-Si_143_AB   |   -1714.011227   |   -1713.409054   |   -1714.009833
bse49_Si-Si_144_A   |   -931.962743   |   -931.596111   |   -931.963577
bse49_Si-Si_144_AB   |   -1864.05299   |   -1863.309677   |   -1864.053057
bse49_Si-Si_144_B   |   -931.963026   |   -931.596472   |   -931.963881
bse49_Si-Si_145_A   |   -971.028619   |   -970.619338   |   -971.029551
bse49_Si-Si_145_AB   |   -1261.788172   |   -1261.337489   |   -1261.788815
bse49_Si-Si_146_AB   |   -1222.72228   |   -1222.31427   |   -1222.722942
bse49_Si-Si_147_A   |   -315.935889   |   -315.877309   |   -315.936013
bse49_Si-Si_147_AB   |   -606.678446   |   -606.580058   |   -606.678334
bse49_Si-Si_148_AB   |   -631.943438   |   -631.819702   |   -631.943081
bse49_Si-Si_149_A   |   -465.967012   |   -465.764025   |   -465.96677
bse49_Si-Si_149_AB   |   -932.02797   |   -931.613807   |   -932.028055
bse49_Si-Si_14_AB   |   -779.459723   |   -779.211032   |   -779.459816
bse49_Si-Si_150_A   |   -544.091829   |   -543.803256   |   -544.092053
bse49_Si-Si_150_AB   |   -834.842397   |   -834.513467   |   -834.842934
bse49_Si-Si_151_A   |   -465.962411   |   -465.759539   |   -465.961183
bse49_Si-Si_151_AB   |   -756.713877   |   -756.470328   |   -756.712817
bse49_Si-Si_152_A   |   -430.047675   |   -429.872363   |   -430.047602
bse49_Si-Si_152_AB   |   -720.797841   |   -720.58208   |   -720.797809
bse49_Si-Si_153_A   |   -469.110003   |   -468.891867   |   -469.110084
bse49_Si-Si_153_AB   |   -759.858937   |   -759.600574   |   -759.859108
bse49_Si-Si_154_AB   |   -860.184989   |   -859.826886   |   -860.184969
bse49_Si-Si_155_A   |   -802.229172   |   -802.019738   |   -802.22897
bse49_Si-Si_155_AB   |   -1092.986683   |   -1092.736237   |   -1092.98613
bse49_Si-Si_156_A   |   -838.083197   |   -837.847016   |   -838.083832
bse49_Si-Si_156_AB   |   -1128.842364   |   -1128.565109   |   -1128.842887
bse49_Si-Si_157_A   |   -630.414011   |   -630.054159   |   -630.413555
bse49_Si-Si_157_AB   |   -921.169014   |   -920.768689   |   -921.169127
bse49_Si-Si_158_AB   |   -1190.924797   |   -1190.240443   |   -1190.924436
bse49_Si-Si_159_AB   |   -1190.923649   |   -1190.23786   |   -1190.923447
bse49_Si-Si_15_AB   |   -680.432449   |   -680.271516   |   -680.43259
bse49_Si-Si_160_AB   |   -1190.926334   |   -1190.240011   |   -1190.926665
bse49_Si-Si_16_AB   |   -1499.527177   |   -1499.303464   |   -1499.527566
bse49_Si-Si_17_AB   |   -2417.638299   |   -2417.264003   |   -2417.638505
bse49_Si-Si_18_AB   |   -3335.744683   |   -3335.219959   |   -3335.744711
bse49_Si-Si_19_AB   |   -2876.691542   |   -2876.242003   |   -2876.691669
bse49_Si-Si_20_AB   |   -2417.63707   |   -2417.26282   |   -2417.637351
bse49_Si-Si_21_AB   |   -1958.582964   |   -1958.284053   |   -1958.583209
bse49_Si-Si_22_AB   |   -1499.527571   |   -1499.303869   |   -1499.527833
bse49_Si-Si_23_AB   |   -1040.470391   |   -1040.32203   |   -1040.470649
bse49_Si-Si_24_AB   |   -1958.582892   |   -1958.283844   |   -1958.583219
bse49_Si-Si_25_AB   |   -1139.489263   |   -1139.252917   |   -1139.489497
bse49_Si-Si_26_AB   |   -1697.570804   |   -1697.171492   |   -1697.571005
bse49_Si-Si_27_AB   |   -2255.6515   |   -2255.089709   |   -2255.651344
bse49_Si-Si_28_AB   |   -1895.619519   |   -1895.045819   |   -1895.619498
bse49_Si-Si_29_AB   |   -1535.588668   |   -1535.002599   |   -1535.588405
bse49_Si-Si_2_AB   |   -659.600449   |   -659.437316   |   -659.600642
bse49_Si-Si_30_AB   |   -2615.681494   |   -2615.132527   |   -2615.681686
bse49_Si-Si_31_AB   |   -2975.712527   |   -2975.175896   |   -2975.712759
bse49_Si-Si_32_AB   |   -2255.649329   |   -2255.088434   |   -2255.649601
bse49_Si-Si_33_A   |   -440.649191   |   -440.471514   |   -440.649254
bse49_Si-Si_33_AB   |   -881.406051   |   -881.040653   |   -881.406871
bse49_Si-Si_34_A   |   -515.654289   |   -515.403631   |   -515.653989
bse49_Si-Si_34_AB   |   -1031.423296   |   -1030.912302   |   -1031.424328
bse49_Si-Si_35_AB   |   -956.412643   |   -955.974459   |   -956.413652
bse49_Si-Si_36_AB   |   -806.416436   |   -806.124541   |   -806.416818
bse49_Si-Si_37_AB   |   -731.405486   |   -731.186419   |   -731.405913
bse49_Si-Si_38_A   |   -365.649256   |   -365.544713   |   -365.649872
bse49_Si-Si_38_AB   |   -656.404884   |   -656.258868   |   -656.405539
bse49_Si-Si_39_AB   |   -806.399877   |   -806.107594   |   -806.400775
bse49_Si-Si_3_AB   |   -737.78738   |   -737.534945   |   -737.787034
bse49_Si-Si_40_AB   |   -694.250355   |   -694.070932   |   -694.251152
bse49_Si-Si_41_AB   |   -807.087872   |   -806.80179   |   -807.08931
bse49_Si-Si_42_AB   |   -885.280344   |   -884.90564   |   -885.280917
bse49_Si-Si_43_AB   |   -733.346166   |   -733.122183   |   -733.346567
bse49_Si-Si_44_A   |   -442.596661   |   -442.413541   |   -442.597618
bse49_Si-Si_44_AB   |   -733.352164   |   -733.128275   |   -733.353178
bse49_Si-Si_45_A   |   -481.690462   |   -481.463041   |   -481.691103
bse49_Si-Si_45_AB   |   -772.446512   |   -772.178461   |   -772.44719
bse49_Si-Si_46_AB   |   -885.29313   |   -884.918696   |   -885.29491
bse49_Si-Si_47_AB   |   -963.480684   |   -963.01891   |   -963.481244
bse49_Si-Si_48_AB   |   -846.184405   |   -845.853984   |   -846.185334
bse49_Si-Si_49_A   |   -862.51236   |   -862.301375   |   -862.512037
bse49_Si-Si_49_AB   |   -1153.268322   |   -1153.016602   |   -1153.268246
bse49_Si-Si_4_AB   |   -737.754953   |   -737.504967   |   -737.755765
bse49_Si-Si_50_AB   |   -1266.103927   |   -1265.74586   |   -1266.104402
bse49_Si-Si_51_AB   |   -1305.200342   |   -1304.797988   |   -1305.200529
bse49_Si-Si_52_AB   |   -1725.119024   |   -1724.688773   |   -1725.118568
bse49_Si-Si_53_A   |   -502.477231   |   -502.252442   |   -502.476662
bse49_Si-Si_53_AB   |   -1005.048959   |   -1004.590932   |   -1005.048988
bse49_Si-Si_54_AB   |   -906.068517   |   -905.696578   |   -906.069172
bse49_Si-Si_55_AB   |   -945.166458   |   -944.749961   |   -945.166638
bse49_Si-Si_56_AB   |   -957.045495   |   -956.61494   |   -957.045046
bse49_Si-Si_57_AB   |   -769.226775   |   -768.975098   |   -769.226571
bse49_Si-Si_58_AB   |   -808.302082   |   -808.007365   |   -808.302312
bse49_Si-Si_59_AB   |   -1035.18815   |   -1034.672593   |   -1035.187982
bse49_Si-Si_5_AB   |   -735.361415   |   -735.127121   |   -735.361774
bse49_Si-Si_60_A   |   -404.712324   |   -404.56462   |   -404.712742
bse49_Si-Si_60_AB   |   -809.523612   |   -809.218867   |   -809.524156
bse49_Si-Si_61_A   |   -440.475326   |   -440.300636   |   -440.473639
bse49_Si-Si_61_AB   |   -731.234342   |   -731.018399   |   -731.23336
bse49_Si-Si_62_AB   |   -881.054728   |   -880.695514   |   -881.052882
bse49_Si-Si_63_A   |   -478.508163   |   -478.298359   |   -478.508181
bse49_Si-Si_63_AB   |   -769.267515   |   -769.016407   |   -769.267791
bse49_Si-Si_64_A   |   -517.604822   |   -517.350358   |   -517.604686
bse49_Si-Si_64_AB   |   -808.364067   |   -808.068471   |   -808.364189
bse49_Si-Si_65_A   |   -479.548757   |   -479.331037   |   -479.548103
bse49_Si-Si_65_AB   |   -770.307599   |   -770.048751   |   -770.307647
bse49_Si-Si_66_AB   |   -959.200122   |   -958.756048   |   -959.200076
bse49_Si-Si_67_AB   |   -886.197971   |   -885.817721   |   -886.198116
bse49_Si-Si_68_AB   |   -850.3083   |   -849.9562   |   -850.308838
