Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
bse49_Si-Cl_87_A   |   -518.397626   |   -517.293242   |   -518.397345   
bse49_Si-Cl_87_AB   |   -978.261011   |   -976.891821   |   -978.261037   
bse49_Si-Cl_88_A   |   -2166.692367   |   -2165.39887   |   -2166.694284   
bse49_Si-Cl_88_AB   |   -2626.561298   |   -2624.997971   |   -2626.5609   
bse49_Si-Cl_89_A   |   -2166.760194   |   -2165.470341   |   -2166.763223   
bse49_Si-Cl_89_AB   |   -2626.62831   |   -2625.067895   |   -2626.625837   
bse49_Si-Cl_8_AB   |   -907.632546   |   -906.386615   |   -907.627989   
bse49_Si-Cl_90_AB   |   -1206.993345   |   -1204.575928   |   -1206.994869   
bse49_Si-Cl_91_AB   |   -979.612347   |   -978.178565   |   -979.608768   
bse49_Si-Cl_92_A   |   -1707.545027   |   -1706.491377   |   -1707.545737   
bse49_Si-Cl_92_AB   |   -2167.413807   |   -2166.091632   |   -2167.413095   
bse49_Si-Cl_94_A   |   -1308.467207   |   -1307.520874   |   -1308.472508   
bse49_Si-Cl_94_AB   |   -1768.336381   |   -1767.119729   |   -1768.332647   
bse49_Si-Cl_95_A   |   -1209.203903   |   -1208.588566   |   -1209.205944   
bse49_Si-Cl_95_AB   |   -1669.071062   |   -1668.186191   |   -1669.068778   
bse49_Si-Cl_96_AB   |   -1899.756551   |   -1897.768455   |   -1899.759836   
bse49_Si-Cl_9_AB   |   -1059.849504   |   -1057.911844   |   -1059.855034   
bse49_Si-F_11_A   |   -823.987988   |   -823.315472   |   -823.983333   
bse49_Si-F_11_AB   |   -923.888757   |   -922.856331   |   -923.889283   
bse49_Si-F_12_A   |   -986.359871   |   -985.177905   |   -986.365481   
bse49_Si-F_12_AB   |   -1086.225071   |   -1084.659458   |   -1086.219106   
bse49_Si-F_15_AB   |   -489.960701   |   -489.11739   |   -489.956222   
bse49_Si-F_16_AB   |   -582.082676   |   -580.665168   |   -582.085472   
bse49_Si-F_17_AB   |   -429.952173   |   -429.231022   |   -429.950721   
bse49_Si-F_18_A   |   -464.035563   |   -463.264548   |   -464.030409   
bse49_Si-F_18_AB   |   -563.938267   |   -562.808364   |   -563.944275   
bse49_Si-F_1_AB   |   -469.190541   |   -468.265744   |   -469.186913   
bse49_Si-F_20_AB   |   -621.369484   |   -619.757564   |   -621.368083   
bse49_Si-F_21_AB   |   -585.742061   |   -584.229107   |   -585.738555   
bse49_Si-F_22_A   |   -364.768738   |   -364.329482   |   -364.761369   
bse49_Si-F_22_AB   |   -464.679402   |   -463.878836   |   -464.672515   
bse49_Si-F_23_AB   |   -1077.925781   |   -1074.924043   |   -1077.939119   
bse49_Si-F_24_AB   |   -926.035253   |   -923.704034   |   -926.032833   
bse49_Si-F_25_AB   |   -898.635812   |   -896.129537   |   -898.634285   
bse49_Si-F_26_AB   |   -838.645028   |   -836.267663   |   -838.6455   
bse49_Si-F_27_A   |   -726.908309   |   -725.261664   |   -726.912605   
bse49_Si-F_27_AB   |   -826.837239   |   -824.825846   |   -826.83614   
bse49_Si-F_28_A   |   -626.405467   |   -625.128872   |   -626.411252   
bse49_Si-F_28_AB   |   -726.269688   |   -724.610231   |   -726.268583   
bse49_Si-F_2_AB   |   -469.215061   |   -468.285231   |   -469.212582   
bse49_Si-F_32_AB   |   -589.234667   |   -588.059336   |   -589.229367   
bse49_Si-F_3_AB   |   -508.477756   |   -507.339227   |   -508.475685   
bse49_Si-F_4_AB   |   -628.499967   |   -627.119374   |   -628.496877   
bse49_Si-F_5_A   |   -528.382713   |   -527.3941   |   -528.384057   
bse49_Si-F_5_AB   |   -628.297238   |   -626.947727   |   -628.296862   
bse49_Si-F_6_A   |   -528.457614   |   -527.456918   |   -528.460702   
bse49_Si-F_6_AB   |   -628.384631   |   -627.021644   |   -628.382463   
bse49_Si-F_7_A   |   -627.583334   |   -626.27667   |   -627.583448   
bse49_Si-F_7_AB   |   -727.497177   |   -725.82883   |   -727.494926   
bse49_Si-F_8_AB   |   -727.56748   |   -725.887626   |   -727.56366   
bse49_Si-S_10_AB   |   -846.203739   |   -844.973131   |   -846.197418   
bse49_Si-S_11_A   |   -665.114309   |   -663.679571   |   -665.111033   
bse49_Si-S_11_AB   |   -956.002348   |   -954.371046   |   -956.004824   
bse49_Si-S_12_AB   |   -919.893962   |   -918.393353   |   -919.894782   
bse49_Si-S_13_AB   |   -880.615264   |   -879.307866   |   -880.609572   
bse49_Si-S_14_AB   |   -959.135279   |   -957.424795   |   -959.137416   
bse49_Si-S_15_AB   |   -1109.425548   |   -1107.064423   |   -1109.432819   
bse49_Si-S_15_B   |   -587.856594   |   -586.791061   |   -587.851312   
bse49_Si-S_16_AB   |   -846.184774   |   -844.961683   |   -846.181637   
bse49_Si-S_17_A   |   -705.589402   |   -703.908928   |   -705.578079   
bse49_Si-S_17_AB   |   -996.472551   |   -994.597357   |   -996.467826   
bse49_Si-S_18_AB   |   -845.016714   |   -843.819038   |   -845.016745   
bse49_Si-S_19_AB   |   -884.266836   |   -882.863547   |   -884.263693   
bse49_Si-S_1_AB   |   -806.958264   |   -805.940313   |   -806.955631   
bse49_Si-S_20_AB   |   -806.959063   |   -805.936759   |   -806.95704   
bse49_Si-S_21_AB   |   -1126.208269   |   -1125.38264   |   -1126.21326   
bse49_Si-S_22_AB   |   -728.452414   |   -727.845668   |   -728.452408   
bse49_Si-S_23_AB   |   -878.741118   |   -877.482053   |   -878.744297   
bse49_Si-S_24_AB   |   -885.442997   |   -884.008103   |   -885.439289   
bse49_Si-S_25_AB   |   -728.475088   |   -727.866813   |   -728.473716   
bse49_Si-S_26_AB   |   -885.446273   |   -884.011586   |   -885.442519   
bse49_Si-S_27_AB   |   -846.206476   |   -844.976311   |   -846.203824   
bse49_Si-S_28_AB   |   -1165.471163   |   -1164.43481   |   -1165.475992   
bse49_Si-S_29_AB   |   -767.71414   |   -766.897464   |   -767.713326   
bse49_Si-S_2_AB   |   -885.445788   |   -884.018387   |   -885.443652   
bse49_Si-S_30_AB   |   -767.697352   |   -766.885031   |   -767.69611   
bse49_Si-S_31_AB   |   -918.005852   |   -916.537512   |   -918.008812   
bse49_Si-S_32_AB   |   -959.142261   |   -957.427676   |   -959.142378   
bse49_Si-S_33_AB   |   -959.101934   |   -957.379368   |   -959.096437   
bse49_Si-S_35_AB   |   -846.202925   |   -844.9736   |   -846.199552   
bse49_Si-S_36_AB   |   -764.345878   |   -763.650939   |   -764.349168   
bse49_Si-S_37_A   |   -623.780753   |   -622.617252   |   -623.77547   
bse49_Si-S_37_AB   |   -914.679177   |   -913.321665   |   -914.67828   
bse49_Si-S_38_AB   |   -763.207426   |   -762.522985   |   -763.202097   
bse49_Si-S_39_AB   |   -689.213227   |   -688.814923   |   -689.212146   
bse49_Si-S_3_AB   |   -846.201903   |   -844.979264   |   -846.199232   
bse49_Si-S_40_AB   |   -781.326801   |   -780.540936   |   -781.324563   
bse49_Si-S_41_AB   |   -1086.961575   |   -1086.346379   |   -1086.966438   
bse49_Si-S_42_AB   |   -885.441293   |   -884.009449   |   -885.440344   
bse49_Si-S_43_AB   |   -919.879084   |   -918.376207   |   -919.878962   
bse49_Si-S_44_AB   |   -919.855962   |   -918.339673   |   -919.850912   
bse49_Si-S_45_AB   |   -1070.164322   |   -1068.00963   |   -1070.162549   
bse49_Si-S_46_AB   |   -806.953732   |   -805.931475   |   -806.952031   
bse49_Si-S_47_AB   |   -806.94132   |   -805.922998   |   -806.938747   
bse49_Si-S_48_A   |   -953.053849   |   -951.796286   |   -953.047037   
bse49_Si-S_48_AB   |   -1243.95116   |   -1242.499744   |   -1243.948219   
bse49_Si-S_49_AB   |   -996.533239   |   -994.645283   |   -996.535956   
bse49_Si-S_4_AB   |   -767.714267   |   -766.901163   |   -767.711263   
bse49_Si-S_50_AB   |   -880.93264   |   -879.656518   |   -880.933851   
bse49_Si-S_51_AB   |   -1264.910868   |   -1261.800796   |   -1264.912137   
bse49_Si-S_52_AB   |   -1354.845712   |   -1351.411925   |   -1354.844361   
bse49_Si-S_53_AB   |   -1204.733542   |   -1203.486122   |   -1204.736003   
bse49_Si-S_54_AB   |   -806.944796   |   -805.924628   |   -806.942492   
bse49_Si-S_55_A   |   -666.350464   |   -664.873607   |   -666.340391   
bse49_Si-S_55_AB   |   -957.234423   |   -955.562517   |   -957.228323   
bse49_Si-S_56_AB   |   -885.483088   |   -884.03972   |   -885.479839   
bse49_Si-S_57_AB   |   -846.192496   |   -844.96161   |   -846.187587   
bse49_Si-S_5_AB   |   -806.977067   |   -805.953467   |   -806.973073   
bse49_Si-S_6_AB   |   -806.957355   |   -805.936747   |   -806.952649   
bse49_Si-S_7_AB   |   -846.239168   |   -845.004912   |   -846.235236   
bse49_Si-S_8_AB   |   -806.999893   |   -805.971056   |   -806.99704   
bse49_Si-S_9_AB   |   -767.737514   |   -766.919017   |   -767.734987   
bse49_Si-Si_101_A   |   -495.135256   |   -494.177968   |   -495.140947   
bse49_Si-Si_101_AB   |   -786.045418   |   -784.89421   |   -786.048457   
bse49_Si-Si_102_AB   |   -786.026591   |   -784.8634   |   -786.027584   
bse49_Si-Si_103_AB   |   -840.010284   |   -838.661552   |   -840.018776   
bse49_Si-Si_104_AB   |   -710.845164   |   -710.001765   |   -710.849679   
bse49_Si-Si_105_AB   |   -750.120833   |   -749.065216   |   -750.11874   
bse49_Si-Si_106_AB   |   -789.371733   |   -788.109562   |   -789.37306   
bse49_Si-Si_107_AB   |   -828.600542   |   -827.13584   |   -828.606673   
bse49_Si-Si_108_AB   |   -918.562332   |   -916.791144   |   -918.558937   
bse49_Si-Si_109_AB   |   -997.064435   |   -994.87576   |   -997.063104   
bse49_Si-Si_10_AB   |   -1078.005789   |   -1076.01967   |   -1078.005424   
bse49_Si-Si_110_A   |   -612.993112   |   -611.428574   |   -612.996507   
bse49_Si-Si_110_AB   |   -903.899879   |   -902.14579   |   -903.904248   
bse49_Si-Si_111_A   |   -688.564706   |   -688.198795   |   -688.564403   
bse49_Si-Si_111_AB   |   -979.466288   |   -978.911527   |   -979.465521   
bse49_Si-Si_112_AB   |   -1377.255169   |   -1376.483149   |   -1377.25479   
bse49_Si-Si_113_AB   |   -1455.734083   |   -1454.542906   |   -1455.734107   
bse49_Si-Si_114_AB   |   -1018.706118   |   -1017.942677   |   -1018.706359   
bse49_Si-Si_115_A   |   -1086.311419   |   -1085.728556   |   -1086.316707   
bse49_Si-Si_115_AB   |   -1377.215508   |   -1376.442869   |   -1377.219461   
bse49_Si-Si_116_AB   |   -2172.756589   |   -2171.544727   |   -2172.762917   
bse49_Si-Si_117_A   |   -1125.558378   |   -1124.764814   |   -1125.564039   
bse49_Si-Si_117_AB   |   -2251.248554   |   -2249.615855   |   -2251.252697   
bse49_Si-Si_118_AB   |   -1416.462386   |   -1415.479177   |   -1416.466964   
bse49_Si-Si_119_A   |   -914.027889   |   -912.702736   |   -914.02742   
bse49_Si-Si_119_AB   |   -1828.20504   |   -1825.506647   |   -1828.199216   
bse49_Si-Si_11_AB   |   -978.738148   |   -977.083107   |   -978.73925   
bse49_Si-Si_120_A   |   -953.253363   |   -951.727996   |   -953.254561   
bse49_Si-Si_120_AB   |   -1244.16027   |   -1242.44606   |   -1244.161159   
bse49_Si-Si_121_AB   |   -1204.934878   |   -1203.421072   |   -1204.934157   
bse49_Si-Si_122_A   |   -780.676996   |   -779.923764   |   -780.675575   
bse49_Si-Si_122_AB   |   -1071.581444   |   -1070.638283   |   -1071.579143   
bse49_Si-Si_123_A   |   -780.704176   |   -779.942077   |   -780.7076   
bse49_Si-Si_123_AB   |   -1071.607492   |   -1070.657184   |   -1071.611324   
bse49_Si-Si_124_AB   |   -1561.535142   |   -1559.970052   |   -1561.54023   
bse49_Si-Si_125_AB   |   -1561.483214   |   -1559.934039   |   -1561.48072   
bse49_Si-Si_126_AB   |   -1017.45174   |   -1016.724375   |   -1017.447828   
bse49_Si-Si_127_AB   |   -1453.225514   |   -1452.1081   |   -1453.217376   
bse49_Si-Si_128_A   |   -801.735049   |   -800.907703   |   -801.734232   
bse49_Si-Si_128_AB   |   -1092.639393   |   -1091.622137   |   -1092.639229   
bse49_Si-Si_129_AB   |   -1603.600416   |   -1601.901546   |   -1603.596636   
bse49_Si-Si_129_B   |   -801.734169   |   -800.906784   |   -801.733827   
bse49_Si-Si_12_AB   |   -879.482098   |   -878.154739   |   -879.479897   
bse49_Si-Si_130_AB   |   -1603.594203   |   -1601.882649   |   -1603.595941   
bse49_Si-Si_131_AB   |   -1092.633848   |   -1091.610322   |   -1092.635029   
bse49_Si-Si_132_A   |   -840.98329   |   -839.943944   |   -840.9795   
bse49_Si-Si_132_AB   |   -1131.887383   |   -1130.658404   |   -1131.884045   
bse49_Si-Si_133_AB   |   -1682.097721   |   -1679.975505   |   -1682.093466   
bse49_Si-Si_134_AB   |   -1682.062715   |   -1679.944355   |   -1682.070546   
bse49_Si-Si_135_AB   |   -1415.218933   |   -1414.267079   |   -1415.217533   
bse49_Si-Si_136_AB   |   -1454.4717   |   -1453.307637   |   -1454.469025   
bse49_Si-Si_137_AB   |   -2327.269115   |   -2325.273029   |   -2327.262819   
bse49_Si-Si_138_AB   |   -2248.764855   |   -2247.194459   |   -2248.75987   
bse49_Si-Si_139_A   |   -632.297118   |   -631.959202   |   -632.295298   
bse49_Si-Si_139_AB   |   -923.200638   |   -922.672707   |   -923.201591   
bse49_Si-Si_13_AB   |   -879.464091   |   -878.14073   |   -879.465153   
bse49_Si-Si_140_AB   |   -1264.722504   |   -1264.004565   |   -1264.724032   
bse49_Si-Si_141_AB   |   -1421.721392   |   -1420.158963   |   -1421.724427   
bse49_Si-Si_142_AB   |   -1001.699406   |   -1000.749718   |   -1001.700182   
bse49_Si-Si_143_A   |   -857.914583   |   -856.650374   |   -857.914914   
bse49_Si-Si_143_AB   |   -1715.988414   |   -1713.409054   |   -1715.987571   
bse49_Si-Si_144_A   |   -933.167222   |   -931.596111   |   -933.166871   
bse49_Si-Si_144_AB   |   -1866.499674   |   -1863.309677   |   -1866.498749   
bse49_Si-Si_144_B   |   -933.167381   |   -931.596472   |   -933.167171   
bse49_Si-Si_145_A   |   -972.391088   |   -970.619338   |   -972.39321   
bse49_Si-Si_145_AB   |   -1263.298498   |   -1261.337489   |   -1263.300998   
bse49_Si-Si_146_AB   |   -1224.074622   |   -1222.31427   |   -1224.075611   
bse49_Si-Si_147_A   |   -316.143428   |   -315.877309   |   -316.14234   
bse49_Si-Si_147_AB   |   -607.029232   |   -606.580058   |   -607.033382   
bse49_Si-Si_148_AB   |   -632.38067   |   -631.819702   |   -632.386517   
bse49_Si-Si_149_A   |   -466.61814   |   -465.764025   |   -466.616394   
bse49_Si-Si_149_AB   |   -933.364075   |   -931.613807   |   -933.367203   
bse49_Si-Si_14_AB   |   -780.20737   |   -779.211032   |   -780.205857   
bse49_Si-Si_150_A   |   -545.060741   |   -543.803256   |   -545.057941   
bse49_Si-Si_150_AB   |   -835.960505   |   -834.513467   |   -835.964129   
bse49_Si-Si_151_A   |   -466.613485   |   -465.759539   |   -466.607896   
bse49_Si-Si_151_AB   |   -757.513318   |   -756.470328   |   -757.511811   
bse49_Si-Si_152_A   |   -430.63887   |   -429.872363   |   -430.637205   
bse49_Si-Si_152_AB   |   -721.537454   |   -720.58208   |   -721.539603   
bse49_Si-Si_153_A   |   -469.861328   |   -468.891867   |   -469.861469   
bse49_Si-Si_153_AB   |   -760.759385   |   -759.600574   |   -760.766308   
bse49_Si-Si_154_AB   |   -861.400483   |   -859.826886   |   -861.401897   
bse49_Si-Si_155_A   |   -802.915151   |   -802.019738   |   -802.913586   
bse49_Si-Si_155_AB   |   -1093.820654   |   -1092.736237   |   -1093.818958   
bse49_Si-Si_156_A   |   -838.839551   |   -837.847016   |   -838.838892   
bse49_Si-Si_156_AB   |   -1129.746597   |   -1128.565109   |   -1129.744698   
bse49_Si-Si_157_A   |   -631.613645   |   -630.054159   |   -631.610315   
bse49_Si-Si_157_AB   |   -922.517548   |   -920.768689   |   -922.514633   
bse49_Si-Si_158_AB   |   -1193.382685   |   -1190.240443   |   -1193.390286   
bse49_Si-Si_159_AB   |   -1193.375569   |   -1190.23786   |   -1193.377185   
bse49_Si-Si_15_AB   |   -680.937958   |   -680.271516   |   -680.939116   
bse49_Si-Si_160_AB   |   -1193.373266   |   -1190.240011   |   -1193.380887   
bse49_Si-Si_16_AB   |   -1500.10476   |   -1499.303464   |   -1500.10298   
bse49_Si-Si_17_AB   |   -2418.535541   |   -2417.264003   |   -2418.536319   
bse49_Si-Si_18_AB   |   -3336.967982   |   -3335.219959   |   -3336.968793   
bse49_Si-Si_19_AB   |   -2877.751813   |   -2876.242003   |   -2877.752902   
bse49_Si-Si_20_AB   |   -2418.536584   |   -2417.26282   |   -2418.536207   
bse49_Si-Si_21_AB   |   -1959.32505   |   -1958.284053   |   -1959.324853   
bse49_Si-Si_22_AB   |   -1500.108256   |   -1499.303869   |   -1500.108423   
bse49_Si-Si_23_AB   |   -1040.892349   |   -1040.32203   |   -1040.891624   
bse49_Si-Si_24_AB   |   -1959.320148   |   -1958.283844   |   -1959.319937   
bse49_Si-Si_25_AB   |   -1140.150186   |   -1139.252917   |   -1140.150397   
bse49_Si-Si_26_AB   |   -1698.633531   |   -1697.171492   |   -1698.633229   
bse49_Si-Si_27_AB   |   -2257.12117   |   -2255.089709   |   -2257.123185   
bse49_Si-Si_28_AB   |   -1897.171477   |   -1895.045819   |   -1897.172894   
bse49_Si-Si_29_AB   |   -1537.22399   |   -1535.002599   |   -1537.224334   
bse49_Si-Si_2_AB   |   -660.197082   |   -659.437316   |   -660.198217   
bse49_Si-Si_30_AB   |   -2617.067982   |   -2615.132527   |   -2617.069379   
bse49_Si-Si_31_AB   |   -2977.016881   |   -2975.175896   |   -2977.018054   
bse49_Si-Si_32_AB   |   -2257.117937   |   -2255.088434   |   -2257.118626   
bse49_Si-Si_33_A   |   -441.229258   |   -440.471514   |   -441.230829   
bse49_Si-Si_33_AB   |   -882.592702   |   -881.040653   |   -882.594187   
bse49_Si-Si_34_A   |   -516.465045   |   -515.403631   |   -516.46751   
bse49_Si-Si_34_AB   |   -1033.068323   |   -1030.912302   |   -1033.074269   
bse49_Si-Si_35_AB   |   -957.828453   |   -955.974459   |   -957.831242   
bse49_Si-Si_36_AB   |   -807.372433   |   -806.124541   |   -807.375305   
bse49_Si-Si_37_AB   |   -732.132653   |   -731.186419   |   -732.132786   
bse49_Si-Si_38_A   |   -365.998751   |   -365.544713   |   -365.999479   
bse49_Si-Si_38_AB   |   -656.900664   |   -656.258868   |   -656.902402   
bse49_Si-Si_39_AB   |   -807.355625   |   -806.107594   |   -807.357741   
bse49_Si-Si_3_AB   |   -738.715827   |   -737.534945   |   -738.714603   
bse49_Si-Si_40_AB   |   -694.867045   |   -694.070932   |   -694.867247   
bse49_Si-Si_41_AB   |   -808.056086   |   -806.80179   |   -808.056755   
bse49_Si-Si_42_AB   |   -886.572127   |   -884.90564   |   -886.582576   
bse49_Si-Si_43_AB   |   -734.124041   |   -733.122183   |   -734.128928   
bse49_Si-Si_44_A   |   -443.227143   |   -442.413541   |   -443.229704   
bse49_Si-Si_44_AB   |   -734.131953   |   -733.128275   |   -734.134653   
bse49_Si-Si_45_A   |   -482.481994   |   -481.463041   |   -482.486177   
bse49_Si-Si_45_AB   |   -773.387508   |   -772.178461   |   -773.39186   
bse49_Si-Si_46_AB   |   -886.588882   |   -884.918696   |   -886.592333   
bse49_Si-Si_47_AB   |   -965.100866   |   -963.01891   |   -965.109664   
bse49_Si-Si_48_AB   |   -847.314386   |   -845.853984   |   -847.31937   
bse49_Si-Si_49_A   |   -863.144969   |   -862.301375   |   -863.139949   
bse49_Si-Si_49_AB   |   -1154.050382   |   -1153.016602   |   -1154.047056   
bse49_Si-Si_4_AB   |   -738.675728   |   -737.504967   |   -738.675198   
bse49_Si-Si_50_AB   |   -1267.238751   |   -1265.74586   |   -1267.236249   
bse49_Si-Si_51_AB   |   -1306.497709   |   -1304.797988   |   -1306.501036   
bse49_Si-Si_52_AB   |   -1726.421207   |   -1724.688773   |   -1726.414821   
bse49_Si-Si_53_A   |   -503.181905   |   -502.252442   |   -503.178931   
bse49_Si-Si_53_AB   |   -1006.489363   |   -1004.590932   |   -1006.487355   
bse49_Si-Si_54_AB   |   -907.272945   |   -905.696578   |   -907.272764   
bse49_Si-Si_55_AB   |   -946.531758   |   -944.749961   |   -946.535221   
bse49_Si-Si_56_AB   |   -958.46309   |   -956.61494   |   -958.464258   
bse49_Si-Si_57_AB   |   -770.067478   |   -768.975098   |   -770.067666   
bse49_Si-Si_58_AB   |   -809.300834   |   -808.007365   |   -809.302329   
bse49_Si-Si_59_AB   |   -1036.924012   |   -1034.672593   |   -1036.926961   
