Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
Grambow2020_wb97xd3_008501_reverse_mol2   |   -308.09984400   |   -307.77328100   |   -308.09713800
Grambow2020_wb97xd3_008502_reverse_mol2   |   -308.20155100   |   -307.87442400   |   -308.20083700
Grambow2020_wb97xd3_008503_forward_mol1   |   -308.05508500   |   -307.72698000   |   -308.05167600
Grambow2020_wb97xd3_008505_reverse_mol1   |   -307.97130500   |   -307.64135100   |   -307.96814000
Grambow2020_wb97xd3_008508_reverse_mol1   |   -308.00831600   |   -307.68084500   |   -308.00619600
Grambow2020_wb97xd3_008509_reverse_mol1   |   -308.03336100   |   -307.70616300   |   -308.03026000
Grambow2020_wb97xd3_008509_reverse_mol2   |   -308.11635200   |   -307.79211200   |   -308.11530800
Grambow2020_wb97xd3_008510_forward_mol1   |   -308.04067200   |   -307.71348800   |   -308.03912400
Grambow2020_wb97xd3_008510_reverse_mol2   |   -308.19377100   |   -307.86793100   |   -308.19290000
Grambow2020_wb97xd3_008511_forward_mol2   |   -342.89873800   |   -342.55082500   |   -342.89802300
Grambow2020_wb97xd3_008514_reverse_mol2   |   -342.81154400   |   -342.46140300   |   -342.80922100
Grambow2020_wb97xd3_008516_forward_mol1   |   -342.73729300   |   -342.39591400   |   -342.73642300
Grambow2020_wb97xd3_008518_reverse_mol2   |   -342.84014800   |   -342.49274500   |   -342.84033100
Grambow2020_wb97xd3_008520_forward_mol1   |   -342.77754000   |   -342.43023200   |   -342.77649300
Grambow2020_wb97xd3_008521_reverse_mol1   |   -342.78417800   |   -342.43752900   |   -342.78136200
Grambow2020_wb97xd3_008521_reverse_mol2   |   -342.93161400   |   -342.58505700   |   -342.93181600
Grambow2020_wb97xd3_008522_reverse_mol2   |   -342.83110200   |   -342.48514600   |   -342.83078700
Grambow2020_wb97xd3_008523_forward_mol1   |   -342.74397800   |   -342.39612800   |   -342.74249600
Grambow2020_wb97xd3_008524_forward_mol1   |   -342.68657500   |   -342.34021400   |   -342.68446800
Grambow2020_wb97xd3_008524_reverse_mol2   |   -342.73339100   |   -342.38419300   |   -342.72982400
Grambow2020_wb97xd3_008526_forward_mol1   |   -342.72489000   |   -342.38228200   |   -342.72545800
Grambow2020_wb97xd3_008527_reverse_mol2   |   -342.71420800   |   -342.36794300   |   -342.71125300
Grambow2020_wb97xd3_008530_forward_mol1   |   -342.74829200   |   -342.40273400   |   -342.74745400
Grambow2020_wb97xd3_008530_reverse_mol2   |   -342.91883900   |   -342.57246900   |   -342.91904100
Grambow2020_wb97xd3_008531_reverse_mol2   |   -342.81927800   |   -342.46934300   |   -342.81654700
Grambow2020_wb97xd3_008533_reverse_mol1   |   -342.75097100   |   -342.40075900   |   -342.74815100
Grambow2020_wb97xd3_008534_reverse_mol2   |   -342.76479600   |   -342.42068600   |   -342.76302200
Grambow2020_wb97xd3_008535_reverse_mol1   |   -379.83015400   |   -379.44814400   |   -379.82974700
Grambow2020_wb97xd3_008536_reverse_mol2   |   -379.93902100   |   -379.56303600   |   -379.93863100
Grambow2020_wb97xd3_008537_forward_mol2   |   -379.93331400   |   -379.55213800   |   -379.93360700
Grambow2020_wb97xd3_008537_reverse_mol2   |   -379.87482000   |   -379.49366200   |   -379.87340500
Grambow2020_wb97xd3_008538_reverse_mol1   |   -379.67896500   |   -379.29821300   |   -379.67762500
Grambow2020_wb97xd3_008540_forward_mol1   |   -379.77577900   |   -379.39377900   |   -379.77503200
Grambow2020_wb97xd3_008543_reverse_mol1   |   -379.79398000   |   -379.41342600   |   -379.79312800
Grambow2020_wb97xd3_008544_reverse_mol1   |   -338.99827500   |   -338.65519900   |   -338.99535900
Grambow2020_wb97xd3_008544_reverse_mol2   |   -339.08939500   |   -338.74589600   |   -339.09002000
Grambow2020_wb97xd3_008547_reverse_mol2   |   -338.94280600   |   -338.59843500   |   -338.94034000
Grambow2020_wb97xd3_008548_forward_mol1   |   -338.93672400   |   -338.59188100   |   -338.93415900
Grambow2020_wb97xd3_008548_reverse_mol2   |   -338.96004200   |   -338.61714400   |   -338.95775100
Grambow2020_wb97xd3_008549_reverse_mol1   |   -338.87253600   |   -338.52553000   |   -338.86611700
Grambow2020_wb97xd3_008550_forward_mol2   |   -339.06884400   |   -338.72256700   |   -339.06939000
Grambow2020_wb97xd3_008551_reverse_mol2   |   -338.93878500   |   -338.59225900   |   -338.93870500
Grambow2020_wb97xd3_008552_reverse_mol1   |   -338.77412000   |   -338.42746800   |   -338.77103700
Grambow2020_wb97xd3_008554_forward_mol2   |   -339.09562200   |   -338.75405900   |   -339.09564700
Grambow2020_wb97xd3_008555_forward_mol1   |   -338.95120800   |   -338.61028000   |   -338.95242400
Grambow2020_wb97xd3_008555_reverse_mol2   |   -339.06337800   |   -338.72457100   |   -339.06173800
Grambow2020_wb97xd3_008558_reverse_mol1   |   -338.94973200   |   -338.60807200   |   -338.94811400
Grambow2020_wb97xd3_008558_reverse_mol2   |   -339.04324700   |   -338.70254100   |   -339.04202700
Grambow2020_wb97xd3_008559_reverse_mol2   |   -339.12115200   |   -338.77982100   |   -339.12073600
Grambow2020_wb97xd3_008560_forward_mol1   |   -338.86157500   |   -338.52033600   |   -338.85740300
Grambow2020_wb97xd3_008560_reverse_mol2   |   -338.88357000   |   -338.53913100   |   -338.88560100
Grambow2020_wb97xd3_008561_forward_mol1   |   -338.84785300   |   -338.50418800   |   -338.84389600
Grambow2020_wb97xd3_008563_reverse_mol1   |   -338.92090000   |   -338.57937000   |   -338.92484800
Grambow2020_wb97xd3_008564_forward_mol1   |   -338.88051300   |   -338.53929400   |   -338.87728900
Grambow2020_wb97xd3_008564_reverse_mol2   |   -339.05312200   |   -338.71321100   |   -339.05209300
Grambow2020_wb97xd3_008565_forward_mol1   |   -338.99622600   |   -338.65568300   |   -338.99651100
Grambow2020_wb97xd3_008568_reverse_mol1   |   -338.88226900   |   -338.53922400   |   -338.87849200
Grambow2020_wb97xd3_008572_reverse_mol2   |   -287.09901100   |   -286.79546900   |   -287.09872400
Grambow2020_wb97xd3_008573_forward_mol2   |   -287.23007000   |   -286.92330200   |   -287.23019900
Grambow2020_wb97xd3_008573_reverse_mol2   |   -287.15708000   |   -286.85301600   |   -287.15892900
Grambow2020_wb97xd3_008574_reverse_mol1   |   -287.05589400   |   -286.74885800   |   -287.05668900
Grambow2020_wb97xd3_008575_forward_mol1   |   -287.04147200   |   -286.73552400   |   -287.03874700
Grambow2020_wb97xd3_008575_reverse_mol2   |   -287.11048800   |   -286.80575600   |   -287.10948600
Grambow2020_wb97xd3_008579_reverse_mol2   |   -287.11143800   |   -286.80620300   |   -287.11359900
Grambow2020_wb97xd3_008582_reverse_mol2   |   -287.21482500   |   -286.90918100   |   -287.21507600
Grambow2020_wb97xd3_008583_reverse_mol1   |   -287.11364600   |   -286.80763700   |   -287.11207800
Grambow2020_wb97xd3_008584_reverse_mol2   |   -287.21121200   |   -286.90603300   |   -287.21143700
Grambow2020_wb97xd3_008587_reverse_mol1   |   -287.06199800   |   -286.75539700   |   -287.06387600
Grambow2020_wb97xd3_008589_reverse_mol2   |   -287.10405500   |   -286.79925400   |   -287.10290200
Grambow2020_wb97xd3_008590_reverse_mol1   |   -287.04644700   |   -286.74167200   |   -287.04517600
Grambow2020_wb97xd3_008593_forward_mol1   |   -287.06545500   |   -286.76293500   |   -287.06417900
Grambow2020_wb97xd3_008595_forward_mol2   |   -287.12536700   |   -286.81670000   |   -287.12493900
Grambow2020_wb97xd3_008595_reverse_mol1   |   -287.00808700   |   -286.70017000   |   -287.00569400
Grambow2020_wb97xd3_008596_reverse_mol1   |   -287.01509500   |   -286.70633600   |   -287.01218800
Grambow2020_wb97xd3_008598_reverse_mol2   |   -287.12956100   |   -286.82495700   |   -287.13123200
Grambow2020_wb97xd3_008599_reverse_mol2   |   -287.05071900   |   -286.74586300   |   -287.04994000
Grambow2020_wb97xd3_008600_reverse_mol1   |   -286.97078900   |   -286.66699200   |   -286.96841000
Grambow2020_wb97xd3_008601_forward_mol1   |   -287.00063300   |   -286.69303400   |   -286.99840900
Grambow2020_wb97xd3_008601_reverse_mol2   |   -287.07963400   |   -286.77403700   |   -287.07966600
Grambow2020_wb97xd3_008604_forward_mol1   |   -286.94930400   |   -286.64200000   |   -286.94324600
Grambow2020_wb97xd3_008606_forward_mol2   |   -308.18853100   |   -307.85866900   |   -308.18692500
Grambow2020_wb97xd3_008607_reverse_mol2   |   -308.26496500   |   -307.93851300   |   -308.26495500
Grambow2020_wb97xd3_008610_reverse_mol1   |   -308.01041200   |   -307.68231500   |   -308.00904600
Grambow2020_wb97xd3_008611_forward_mol1   |   -308.05249900   |   -307.72444200   |   -308.04901200
Grambow2020_wb97xd3_008612_reverse_mol1   |   -308.08269900   |   -307.75339900   |   -308.07979600
Grambow2020_wb97xd3_008618_reverse_mol1   |   -308.10261300   |   -307.77688800   |   -308.10095000
Grambow2020_wb97xd3_008619_reverse_mol2   |   -308.14262700   |   -307.81582600   |   -308.14042500
Grambow2020_wb97xd3_008622_forward_mol1   |   -308.08854900   |   -307.76048000   |   -308.08466200
Grambow2020_wb97xd3_008623_reverse_mol1   |   -361.24754600   |   -360.87230800   |   -361.24323000
Grambow2020_wb97xd3_008624_forward_mol2   |   -361.34925900   |   -360.97547300   |   -361.34808900
Grambow2020_wb97xd3_008625_reverse_mol1   |   -361.24566900   |   -360.87139000   |   -361.24487900
Grambow2020_wb97xd3_008625_reverse_mol2   |   -361.33279700   |   -360.95959900   |   -361.33172300
Grambow2020_wb97xd3_008627_reverse_mol1   |   -361.18851800   |   -360.81386500   |   -361.18594000
Grambow2020_wb97xd3_008627_reverse_mol2   |   -361.30972500   |   -360.93351200   |   -361.30928900
Grambow2020_wb97xd3_008628_reverse_mol2   |   -361.30940400   |   -360.93766900   |   -361.31005200
Grambow2020_wb97xd3_008629_reverse_mol1   |   -361.13676600   |   -360.76611400   |   -361.13838100
Grambow2020_wb97xd3_008629_reverse_mol2   |   -361.26778500   |   -360.89875600   |   -361.26749900
Grambow2020_wb97xd3_008631_forward_mol1   |   -357.63507700   |   -357.28241100   |   -357.63333900
Grambow2020_wb97xd3_008631_reverse_mol2   |   -357.68362500   |   -357.33226200   |   -357.68251000
Grambow2020_wb97xd3_008633_reverse_mol1   |   -357.59225100   |   -357.24095100   |   -357.58670500
Grambow2020_wb97xd3_008634_reverse_mol1   |   -357.63903800   |   -357.29205700   |   -357.64094800
Grambow2020_wb97xd3_008634_reverse_mol2   |   -357.73921100   |   -357.39626500   |   -357.74045000
Grambow2020_wb97xd3_008636_forward_mol1   |   -357.65054400   |   -357.29811100   |   -357.64779200
Grambow2020_wb97xd3_008637_forward_mol1   |   -357.67522800   |   -357.32697100   |   -357.67136100
Grambow2020_wb97xd3_008637_reverse_mol2   |   -357.69917900   |   -357.34930100   |   -357.70046200
Grambow2020_wb97xd3_008639_reverse_mol1   |   -357.64302900   |   -357.29710300   |   -357.64185700
Grambow2020_wb97xd3_008641_forward_mol2   |   -374.96405200   |   -374.59290800   |   -374.96560200
Grambow2020_wb97xd3_008642_reverse_mol1   |   -374.81643100   |   -374.44531900   |   -374.81533200
Grambow2020_wb97xd3_008644_reverse_mol1   |   -374.85869500   |   -374.49085100   |   -374.86128700
Grambow2020_wb97xd3_008645_forward_mol1   |   -374.81454100   |   -374.44485100   |   -374.81639600
Grambow2020_wb97xd3_008646_reverse_mol1   |   -374.83386800   |   -374.46910700   |   -374.83548200
Grambow2020_wb97xd3_008647_reverse_mol1   |   -343.90733500   |   -343.55329800   |   -343.90378000
Grambow2020_wb97xd3_008648_forward_mol1   |   -343.82375500   |   -343.46967000   |   -343.81928900
Grambow2020_wb97xd3_008649_forward_mol1   |   -343.85629800   |   -343.50260700   |   -343.85154800
Grambow2020_wb97xd3_008650_reverse_mol2   |   -344.05088200   |   -343.69639300   |   -344.05124400
Grambow2020_wb97xd3_008651_reverse_mol1   |   -343.90000000   |   -343.54943200   |   -343.89694700
Grambow2020_wb97xd3_008652_forward_mol1   |   -343.87215500   |   -343.51797400   |   -343.86904000
Grambow2020_wb97xd3_008653_forward_mol1   |   -343.89601600   |   -343.54167700   |   -343.89380800
Grambow2020_wb97xd3_008655_reverse_mol1   |   -343.88309900   |   -343.52937700   |   -343.88020600
Grambow2020_wb97xd3_008656_reverse_mol1   |   -343.82909900   |   -343.47455800   |   -343.82848500
Grambow2020_wb97xd3_008657_forward_mol1   |   -343.83575300   |   -343.48199400   |   -343.83417500
Grambow2020_wb97xd3_008658_forward_mol1   |   -310.42693000   |   -310.08902500   |   -310.42688400
Grambow2020_wb97xd3_008658_reverse_mol2   |   -310.48740500   |   -310.15128000   |   -310.48662900
Grambow2020_wb97xd3_008659_reverse_mol1   |   -310.40303300   |   -310.06453200   |   -310.40126000
Grambow2020_wb97xd3_008660_forward_mol1   |   -310.37759200   |   -310.03984500   |   -310.37671300
Grambow2020_wb97xd3_008661_reverse_mol2   |   -310.55739500   |   -310.21868600   |   -310.55665300
Grambow2020_wb97xd3_008663_reverse_mol2   |   -309.37899500   |   -309.04432900   |   -309.37932100
Grambow2020_wb97xd3_008664_forward_mol2   |   -309.43408500   |   -309.09925700   |   -309.43401900
Grambow2020_wb97xd3_008665_reverse_mol1   |   -309.25477100   |   -308.92038700   |   -309.25385400
Grambow2020_wb97xd3_008666_reverse_mol1   |   -309.23956500   |   -308.90461300   |   -309.23967500
Grambow2020_wb97xd3_008668_reverse_mol2   |   -309.41423300   |   -309.07986600   |   -309.41420000
Grambow2020_wb97xd3_008669_forward_mol1   |   -309.22222800   |   -308.89006100   |   -309.22191800
Grambow2020_wb97xd3_008673_reverse_mol1   |   -309.20773700   |   -308.87525100   |   -309.20605700
Grambow2020_wb97xd3_008673_reverse_mol2   |   -309.38187200   |   -309.04870900   |   -309.38227900
Grambow2020_wb97xd3_008675_forward_mol1   |   -309.18680000   |   -308.85609400   |   -309.18528500
Grambow2020_wb97xd3_008675_reverse_mol2   |   -309.35994100   |   -309.02604200   |   -309.36019800
Grambow2020_wb97xd3_008676_reverse_mol2   |   -309.43264800   |   -309.09958700   |   -309.43238600
Grambow2020_wb97xd3_008677_reverse_mol2   |   -309.37262500   |   -309.04122700   |   -309.37279900
Grambow2020_wb97xd3_008679_reverse_mol2   |   -309.43531200   |   -309.10283000   |   -309.43526100
Grambow2020_wb97xd3_008680_reverse_mol2   |   -361.18212800   |   -360.81217500   |   -361.18347600
Grambow2020_wb97xd3_008681_reverse_mol1   |   -361.18830700   |   -360.81348300   |   -361.18897900
Grambow2020_wb97xd3_008681_reverse_mol2   |   -361.24992000   |   -360.87494600   |   -361.25172300
Grambow2020_wb97xd3_008682_forward_mol1   |   -361.16254500   |   -360.79051500   |   -361.16434000
Grambow2020_wb97xd3_008682_reverse_mol2   |   -361.20731800   |   -360.83599600   |   -361.20781900
Grambow2020_wb97xd3_008684_reverse_mol1   |   -361.14545100   |   -360.77269200   |   -361.14131700
Grambow2020_wb97xd3_008684_reverse_mol2   |   -361.25300900   |   -360.88042100   |   -361.25232100
Grambow2020_wb97xd3_008685_reverse_mol1   |   -361.15144200   |   -360.78036500   |   -361.15198700
Grambow2020_wb97xd3_008688_reverse_mol1   |   -361.13588400   |   -360.76434300   |   -361.13636500
Grambow2020_wb97xd3_008689_forward_mol2   |   -337.93757600   |   -337.60047400   |   -337.93935200
Grambow2020_wb97xd3_008689_reverse_mol1   |   -337.73040100   |   -337.39621500   |   -337.72737000
Grambow2020_wb97xd3_008690_reverse_mol1   |   -337.80329900   |   -337.46715700   |   -337.80247400
Grambow2020_wb97xd3_008691_forward_mol1   |   -337.74210900   |   -337.40656000   |   -337.73925800
Grambow2020_wb97xd3_008692_reverse_mol2   |   -337.87643100   |   -337.53958300   |   -337.87633200
Grambow2020_wb97xd3_008693_forward_mol1   |   -337.75785500   |   -337.42161600   |   -337.75802200
Grambow2020_wb97xd3_008694_reverse_mol2   |   -337.89487900   |   -337.55957800   |   -337.89619100
Grambow2020_wb97xd3_008696_forward_mol1   |   -337.78210100   |   -337.44428100   |   -337.78304500
Grambow2020_wb97xd3_008697_forward_mol1   |   -337.75910400   |   -337.42285700   |   -337.75967000
Grambow2020_wb97xd3_008699_forward_mol1   |   -337.73298400   |   -337.39682900   |   -337.73569300
Grambow2020_wb97xd3_008699_reverse_mol2   |   -337.83149500   |   -337.49702900   |   -337.83441400
Grambow2020_wb97xd3_008700_forward_mol1   |   -337.80440600   |   -337.46727300   |   -337.80484100
Grambow2020_wb97xd3_008701_reverse_mol2   |   -337.91153200   |   -337.57328900   |   -337.91181400
Grambow2020_wb97xd3_008702_reverse_mol2   |   -337.80908100   |   -337.47583900   |   -337.80755000
Grambow2020_wb97xd3_008703_reverse_mol1   |   -337.76310400   |   -337.42889800   |   -337.76403200
Grambow2020_wb97xd3_008704_forward_mol2   |   -269.91250000   |   -269.62915100   |   -269.91463100
Grambow2020_wb97xd3_008706_reverse_mol2   |   -269.85083600   |   -269.57101300   |   -269.85198900
Grambow2020_wb97xd3_008707_reverse_mol2   |   -269.92491200   |   -269.64036200   |   -269.92551800
Grambow2020_wb97xd3_008708_reverse_mol1   |   -269.76723900   |   -269.48283300   |   -269.76501400
Grambow2020_wb97xd3_008710_forward_mol1   |   -356.20631900   |   -355.84182400   |   -356.20670600
Grambow2020_wb97xd3_008711_reverse_mol1   |   -356.21584900   |   -355.85047400   |   -356.21098600
Grambow2020_wb97xd3_008712_forward_mol1   |   -356.16640400   |   -355.80193300   |   -356.16548500
Grambow2020_wb97xd3_008714_forward_mol2   |   -356.32615400   |   -355.96076000   |   -356.32523200
Grambow2020_wb97xd3_008716_forward_mol1   |   -356.17409700   |   -355.80780000   |   -356.17539700
Grambow2020_wb97xd3_008719_forward_mol1   |   -356.21016400   |   -355.84303000   |   -356.20814000
Grambow2020_wb97xd3_008720_forward_mol1   |   -356.17493400   |   -355.80831600   |   -356.17487600
Grambow2020_wb97xd3_008721_forward_mol1   |   -356.19767900   |   -355.83367700   |   -356.19724600
Grambow2020_wb97xd3_008722_forward_mol2   |   -361.33904000   |   -360.96464000   |   -361.33824500
