Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
bse49_Si-Cl_95_AB   |   -1668.27339   |   -1668.186191   |   -1668.273065
bse49_Si-Cl_96_AB   |   -1897.920153   |   -1897.768455   |   -1897.920521
bse49_Si-Cl_9_AB   |   -1058.050373   |   -1057.911844   |   -1058.050418
bse49_Si-F_11_A   |   -823.391465   |   -823.315472   |   -823.391308
bse49_Si-F_11_AB   |   -922.983818   |   -922.856331   |   -922.984836
bse49_Si-F_12_A   |   -985.301936   |   -985.177905   |   -985.301369
bse49_Si-F_12_AB   |   -1084.832757   |   -1084.659458   |   -1084.833335
bse49_Si-F_15_AB   |   -489.23403   |   -489.11739   |   -489.233844
bse49_Si-F_16_AB   |   -580.788659   |   -580.665168   |   -580.789531
bse49_Si-F_17_AB   |   -429.315156   |   -429.231022   |   -429.3151
bse49_Si-F_18_A   |   -463.366204   |   -463.264548   |   -463.366118
bse49_Si-F_18_AB   |   -562.961727   |   -562.808364   |   -562.962105
bse49_Si-F_1_AB   |   -468.3613   |   -468.265744   |   -468.36141
bse49_Si-F_20_AB   |   -619.894687   |   -619.757564   |   -619.894313
bse49_Si-F_21_AB   |   -584.357671   |   -584.229107   |   -584.35808
bse49_Si-F_22_A   |   -364.384816   |   -364.329482   |   -364.384659
bse49_Si-F_22_AB   |   -463.985473   |   -463.878836   |   -463.985545
bse49_Si-F_23_AB   |   -1075.227794   |   -1074.924043   |   -1075.22883
bse49_Si-F_24_AB   |   -923.992459   |   -923.704034   |   -923.991964
bse49_Si-F_25_AB   |   -896.380062   |   -896.129537   |   -896.378389
bse49_Si-F_26_AB   |   -836.480717   |   -836.267663   |   -836.480471
bse49_Si-F_27_A   |   -725.458506   |   -725.261664   |   -725.458537
bse49_Si-F_27_AB   |   -825.075373   |   -824.825846   |   -825.075134
bse49_Si-F_28_A   |   -625.276891   |   -625.128872   |   -625.277185
bse49_Si-F_28_AB   |   -724.808265   |   -724.610231   |   -724.808188
bse49_Si-F_2_AB   |   -468.383087   |   -468.285231   |   -468.383322
bse49_Si-F_32_AB   |   -588.224611   |   -588.059336   |   -588.224111
bse49_Si-F_3_AB   |   -507.450165   |   -507.339227   |   -507.450543
bse49_Si-F_4_AB   |   -627.296522   |   -627.119374   |   -627.296595
bse49_Si-F_5_A   |   -527.499612   |   -527.3941   |   -527.499665
bse49_Si-F_5_AB   |   -627.101817   |   -626.947727   |   -627.101634
bse49_Si-F_6_A   |   -527.571388   |   -527.456918   |   -527.57123
bse49_Si-F_6_AB   |   -627.186097   |   -627.021644   |   -627.185865
bse49_Si-F_7_A   |   -626.419899   |   -626.27667   |   -626.419921
bse49_Si-F_7_AB   |   -726.021134   |   -725.82883   |   -726.020825
bse49_Si-F_8_AB   |   -726.088563   |   -725.887626   |   -726.088427
bse49_Si-S_10_AB   |   -845.065927   |   -844.973131   |   -845.06613
bse49_Si-S_11_A   |   -663.831216   |   -663.679571   |   -663.831401
bse49_Si-S_11_AB   |   -954.549253   |   -954.371046   |   -954.549582
bse49_Si-S_12_AB   |   -918.504574   |   -918.393353   |   -918.504549
bse49_Si-S_13_AB   |   -879.405862   |   -879.307866   |   -879.406399
bse49_Si-S_14_AB   |   -957.549927   |   -957.424795   |   -957.54983
bse49_Si-S_15_AB   |   -1107.287443   |   -1107.064423   |   -1107.2875
bse49_Si-S_15_B   |   -586.921157   |   -586.791061   |   -586.920997
bse49_Si-S_16_AB   |   -845.054987   |   -844.961683   |   -845.055178
bse49_Si-S_17_A   |   -704.073322   |   -703.908928   |   -704.073367
bse49_Si-S_17_AB   |   -994.788339   |   -994.597357   |   -994.78835
bse49_Si-S_18_AB   |   -843.910568   |   -843.819038   |   -843.91014
bse49_Si-S_19_AB   |   -882.96654   |   -882.863547   |   -882.966409
bse49_Si-S_1_AB   |   -806.022288   |   -805.940313   |   -806.022428
bse49_Si-S_20_AB   |   -806.020766   |   -805.936759   |   -806.020985
bse49_Si-S_21_AB   |   -1125.461363   |   -1125.38264   |   -1125.461293
bse49_Si-S_22_AB   |   -727.903743   |   -727.845668   |   -727.903556
bse49_Si-S_23_AB   |   -877.639085   |   -877.482053   |   -877.638838
bse49_Si-S_24_AB   |   -884.115472   |   -884.008103   |   -884.11546
bse49_Si-S_25_AB   |   -727.925221   |   -727.866813   |   -727.925302
bse49_Si-S_26_AB   |   -884.119268   |   -884.011586   |   -884.119151
bse49_Si-S_27_AB   |   -845.071957   |   -844.976311   |   -845.072073
bse49_Si-S_28_AB   |   -1164.528038   |   -1164.43481   |   -1164.527882
bse49_Si-S_29_AB   |   -766.970055   |   -766.897464   |   -766.969955
bse49_Si-S_2_AB   |   -884.124328   |   -884.018387   |   -884.124567
bse49_Si-S_30_AB   |   -766.954539   |   -766.885031   |   -766.954672
bse49_Si-S_31_AB   |   -916.708229   |   -916.537512   |   -916.7083
bse49_Si-S_32_AB   |   -957.552857   |   -957.427676   |   -957.552951
bse49_Si-S_33_AB   |   -957.502755   |   -957.379368   |   -957.503243
bse49_Si-S_35_AB   |   -845.069459   |   -844.9736   |   -845.069447
bse49_Si-S_36_AB   |   -763.72285   |   -763.650939   |   -763.723519
bse49_Si-S_37_A   |   -622.768571   |   -622.617252   |   -622.768724
bse49_Si-S_37_AB   |   -913.500234   |   -913.321665   |   -913.500296
bse49_Si-S_38_AB   |   -762.602308   |   -762.522985   |   -762.602478
bse49_Si-S_39_AB   |   -688.858691   |   -688.814923   |   -688.858702
bse49_Si-S_3_AB   |   -845.073235   |   -844.979264   |   -845.073447
bse49_Si-S_40_AB   |   -780.612062   |   -780.540936   |   -780.611147
bse49_Si-S_41_AB   |   -1086.410749   |   -1086.346379   |   -1086.410808
bse49_Si-S_42_AB   |   -884.117524   |   -884.009449   |   -884.117511
bse49_Si-S_43_AB   |   -918.486921   |   -918.376207   |   -918.48717
bse49_Si-S_44_AB   |   -918.451727   |   -918.339673   |   -918.451939
bse49_Si-S_45_AB   |   -1068.219054   |   -1068.00963   |   -1068.219459
bse49_Si-S_46_AB   |   -806.015602   |   -805.931475   |   -806.015442
bse49_Si-S_47_AB   |   -806.004325   |   -805.922998   |   -806.004453
bse49_Si-S_48_A   |   -951.887349   |   -951.796286   |   -951.887718
bse49_Si-S_48_AB   |   -1242.61251   |   -1242.499744   |   -1242.612458
bse49_Si-S_49_AB   |   -994.841787   |   -994.645283   |   -994.84233
bse49_Si-S_4_AB   |   -766.97117   |   -766.901163   |   -766.97125
bse49_Si-S_50_AB   |   -879.762027   |   -879.656518   |   -879.761743
bse49_Si-S_51_AB   |   -1262.016837   |   -1261.800796   |   -1262.017286
bse49_Si-S_52_AB   |   -1351.650324   |   -1351.411925   |   -1351.65057
bse49_Si-S_53_AB   |   -1203.593146   |   -1203.486122   |   -1203.592887
bse49_Si-S_54_AB   |   -806.005793   |   -805.924628   |   -806.005836
bse49_Si-S_55_A   |   -665.025413   |   -664.873607   |   -665.025761
bse49_Si-S_55_AB   |   -955.740905   |   -955.562517   |   -955.741322
bse49_Si-S_56_AB   |   -884.15117   |   -884.03972   |   -884.150962
bse49_Si-S_57_AB   |   -845.053983   |   -844.96161   |   -845.053988
bse49_Si-S_5_AB   |   -806.037395   |   -805.953467   |   -806.037455
bse49_Si-S_6_AB   |   -806.018255   |   -805.936747   |   -806.018343
bse49_Si-S_7_AB   |   -845.102172   |   -845.004912   |   -845.102053
bse49_Si-S_8_AB   |   -806.056884   |   -805.971056   |   -806.056747
bse49_Si-S_9_AB   |   -766.991415   |   -766.919017   |   -766.99149
bse49_Si-Si_101_A   |   -494.269674   |   -494.177968   |   -494.270302
bse49_Si-Si_101_AB   |   -785.006847   |   -784.89421   |   -785.007836
bse49_Si-Si_102_AB   |   -784.970242   |   -784.8634   |   -784.970133
bse49_Si-Si_103_AB   |   -838.781978   |   -838.661552   |   -838.783754
bse49_Si-Si_104_AB   |   -710.083487   |   -710.001765   |   -710.084218
bse49_Si-Si_105_AB   |   -749.158401   |   -749.065216   |   -749.15803
bse49_Si-Si_106_AB   |   -788.214887   |   -788.109562   |   -788.214285
bse49_Si-Si_107_AB   |   -827.255103   |   -827.13584   |   -827.254934
bse49_Si-Si_108_AB   |   -916.935281   |   -916.791144   |   -916.935375
bse49_Si-Si_109_AB   |   -995.043361   |   -994.87576   |   -995.04302
bse49_Si-Si_10_AB   |   -1076.293243   |   -1076.01967   |   -1076.293338
bse49_Si-Si_110_A   |   -611.560693   |   -611.428574   |   -611.561383
bse49_Si-Si_110_AB   |   -902.298872   |   -902.14579   |   -902.299731
bse49_Si-Si_111_A   |   -688.238752   |   -688.198795   |   -688.239144
bse49_Si-Si_111_AB   |   -978.973302   |   -978.911527   |   -978.973305
bse49_Si-Si_112_AB   |   -1376.56364   |   -1376.483149   |   -1376.563837
bse49_Si-Si_113_AB   |   -1454.651482   |   -1454.542906   |   -1454.651502
bse49_Si-Si_114_AB   |   -1018.018733   |   -1017.942677   |   -1018.018633
bse49_Si-Si_115_A   |   -1085.789272   |   -1085.728556   |   -1085.789538
bse49_Si-Si_115_AB   |   -1376.525087   |   -1376.442869   |   -1376.525179
bse49_Si-Si_116_AB   |   -2171.665369   |   -2171.544727   |   -2171.665883
bse49_Si-Si_117_A   |   -1124.839941   |   -1124.764814   |   -1124.83997
bse49_Si-Si_117_AB   |   -2249.765547   |   -2249.615855   |   -2249.765542
bse49_Si-Si_118_AB   |   -1415.575702   |   -1415.479177   |   -1415.575687
bse49_Si-Si_119_A   |   -912.877973   |   -912.702736   |   -912.878261
bse49_Si-Si_119_AB   |   -1825.858083   |   -1825.506647   |   -1825.858275
bse49_Si-Si_11_AB   |   -977.309302   |   -977.083107   |   -977.309466
bse49_Si-Si_120_A   |   -951.916411   |   -951.727996   |   -951.916507
bse49_Si-Si_120_AB   |   -1242.654977   |   -1242.44606   |   -1242.655268
bse49_Si-Si_121_AB   |   -1203.616859   |   -1203.421072   |   -1203.617182
bse49_Si-Si_122_A   |   -779.991206   |   -779.923764   |   -779.990775
bse49_Si-Si_122_AB   |   -1070.727222   |   -1070.638283   |   -1070.72633
bse49_Si-Si_123_A   |   -780.016792   |   -779.942077   |   -780.017072
bse49_Si-Si_123_AB   |   -1070.753316   |   -1070.657184   |   -1070.753749
bse49_Si-Si_124_AB   |   -1560.119827   |   -1559.970052   |   -1560.120437
bse49_Si-Si_125_AB   |   -1560.068646   |   -1559.934039   |   -1560.066958
bse49_Si-Si_126_AB   |   -1016.796841   |   -1016.724375   |   -1016.796983
bse49_Si-Si_127_AB   |   -1452.210151   |   -1452.1081   |   -1452.210602
bse49_Si-Si_128_A   |   -800.982642   |   -800.907703   |   -800.982722
bse49_Si-Si_128_AB   |   -1091.718741   |   -1091.622137   |   -1091.718789
bse49_Si-Si_129_AB   |   -1602.051917   |   -1601.901546   |   -1602.051966
bse49_Si-Si_129_B   |   -800.982063   |   -800.906784   |   -800.981964
bse49_Si-Si_12_AB   |   -878.335486   |   -878.154739   |   -878.335876
bse49_Si-Si_130_AB   |   -1602.032027   |   -1601.882649   |   -1602.032011
bse49_Si-Si_131_AB   |   -1091.706598   |   -1091.610322   |   -1091.706647
bse49_Si-Si_132_A   |   -840.033575   |   -839.943944   |   -840.03348
bse49_Si-Si_132_AB   |   -1130.769746   |   -1130.658404   |   -1130.769649
bse49_Si-Si_133_AB   |   -1680.154724   |   -1679.975505   |   -1680.15453
bse49_Si-Si_134_AB   |   -1680.121123   |   -1679.944355   |   -1680.121082
bse49_Si-Si_135_AB   |   -1414.359046   |   -1414.267079   |   -1414.359084
bse49_Si-Si_136_AB   |   -1453.414006   |   -1453.307637   |   -1453.413995
bse49_Si-Si_137_AB   |   -2325.442786   |   -2325.273029   |   -2325.442764
bse49_Si-Si_138_AB   |   -2247.335179   |   -2247.194459   |   -2247.335256
bse49_Si-Si_139_A   |   -631.997142   |   -631.959202   |   -631.99765
bse49_Si-Si_139_AB   |   -922.732418   |   -922.672707   |   -922.73268
bse49_Si-Si_13_AB   |   -878.31889   |   -878.14073   |   -878.318905
bse49_Si-Si_140_AB   |   -1264.081295   |   -1264.004565   |   -1264.081617
bse49_Si-Si_141_AB   |   -1420.292926   |   -1420.158963   |   -1420.292865
bse49_Si-Si_142_AB   |   -1000.838227   |   -1000.749718   |   -1000.838304
bse49_Si-Si_143_A   |   -856.807453   |   -856.650374   |   -856.807404
bse49_Si-Si_143_AB   |   -1713.722831   |   -1713.409054   |   -1713.722718
bse49_Si-Si_144_A   |   -931.804497   |   -931.596111   |   -931.803739
bse49_Si-Si_144_AB   |   -1863.72413   |   -1863.309677   |   -1863.723358
bse49_Si-Si_144_B   |   -931.80462   |   -931.596472   |   -931.803929
bse49_Si-Si_145_A   |   -970.841197   |   -970.619338   |   -970.840673
bse49_Si-Si_145_AB   |   -1261.579415   |   -1261.337489   |   -1261.579434
bse49_Si-Si_146_AB   |   -1222.542672   |   -1222.31427   |   -1222.542474
bse49_Si-Si_147_A   |   -315.904414   |   -315.877309   |   -315.904039
bse49_Si-Si_147_AB   |   -606.628879   |   -606.580058   |   -606.628994
bse49_Si-Si_148_AB   |   -631.874528   |   -631.819702   |   -631.874771
bse49_Si-Si_149_A   |   -465.844672   |   -465.764025   |   -465.844583
bse49_Si-Si_149_AB   |   -931.775431   |   -931.613807   |   -931.775573
bse49_Si-Si_14_AB   |   -779.344383   |   -779.211032   |   -779.344507
bse49_Si-Si_150_A   |   -543.912279   |   -543.803256   |   -543.912005
bse49_Si-Si_150_AB   |   -834.644336   |   -834.513467   |   -834.644461
bse49_Si-Si_151_A   |   -465.840214   |   -465.759539   |   -465.840018
bse49_Si-Si_151_AB   |   -756.572718   |   -756.470328   |   -756.572923
bse49_Si-Si_152_A   |   -429.938445   |   -429.872363   |   -429.938124
bse49_Si-Si_152_AB   |   -720.669926   |   -720.58208   |   -720.6701
bse49_Si-Si_153_A   |   -468.972314   |   -468.891867   |   -468.971853
bse49_Si-Si_153_AB   |   -759.702889   |   -759.600574   |   -759.702968
bse49_Si-Si_154_AB   |   -859.959919   |   -859.826886   |   -859.959484
bse49_Si-Si_155_A   |   -802.115788   |   -802.019738   |   -802.115885
bse49_Si-Si_155_AB   |   -1092.8534   |   -1092.736237   |   -1092.853462
bse49_Si-Si_156_A   |   -837.96172   |   -837.847016   |   -837.961675
bse49_Si-Si_156_AB   |   -1128.700895   |   -1128.565109   |   -1128.700704
bse49_Si-Si_157_A   |   -630.184522   |   -630.054159   |   -630.184493
bse49_Si-Si_157_AB   |   -920.920654   |   -920.768689   |   -920.920622
bse49_Si-Si_158_AB   |   -1190.463726   |   -1190.240443   |   -1190.464037
bse49_Si-Si_159_AB   |   -1190.461646   |   -1190.23786   |   -1190.461531
bse49_Si-Si_15_AB   |   -680.358731   |   -680.271516   |   -680.358655
bse49_Si-Si_160_AB   |   -1190.464718   |   -1190.240011   |   -1190.465002
bse49_Si-Si_16_AB   |   -1499.385766   |   -1499.303464   |   -1499.385989
bse49_Si-Si_17_AB   |   -2417.387721   |   -2417.264003   |   -2417.387836
bse49_Si-Si_18_AB   |   -3335.386128   |   -3335.219959   |   -3335.385881
bse49_Si-Si_19_AB   |   -2876.387002   |   -2876.242003   |   -2876.386974
bse49_Si-Si_20_AB   |   -2417.386871   |   -2417.26282   |   -2417.386882
bse49_Si-Si_21_AB   |   -1958.387564   |   -1958.284053   |   -1958.387396
bse49_Si-Si_22_AB   |   -1499.386641   |   -1499.303869   |   -1499.386757
bse49_Si-Si_23_AB   |   -1040.384511   |   -1040.32203   |   -1040.384603
bse49_Si-Si_24_AB   |   -1958.38684   |   -1958.283844   |   -1958.387043
bse49_Si-Si_25_AB   |   -1139.359928   |   -1139.252917   |   -1139.360043
bse49_Si-Si_26_AB   |   -1697.345909   |   -1697.171492   |   -1697.346094
bse49_Si-Si_27_AB   |   -2255.33399   |   -2255.089709   |   -2255.334331
bse49_Si-Si_28_AB   |   -1895.315596   |   -1895.045819   |   -1895.316032
bse49_Si-Si_29_AB   |   -1535.29848   |   -1535.002599   |   -1535.298909
bse49_Si-Si_2_AB   |   -659.509926   |   -659.437316   |   -659.509938
bse49_Si-Si_30_AB   |   -2615.350286   |   -2615.132527   |   -2615.350593
bse49_Si-Si_31_AB   |   -2975.3676   |   -2975.175896   |   -2975.367722
bse49_Si-Si_32_AB   |   -2255.331702   |   -2255.088434   |   -2255.332193
bse49_Si-Si_33_A   |   -440.561384   |   -440.471514   |   -440.560988
bse49_Si-Si_33_AB   |   -881.218674   |   -881.040653   |   -881.218247
bse49_Si-Si_34_A   |   -515.527979   |   -515.403631   |   -515.527042
bse49_Si-Si_34_AB   |   -1031.15783   |   -1030.912302   |   -1031.157711
bse49_Si-Si_35_AB   |   -956.186299   |   -955.974459   |   -956.185991
bse49_Si-Si_36_AB   |   -806.269328   |   -806.124541   |   -806.269617
bse49_Si-Si_37_AB   |   -731.29744   |   -731.186419   |   -731.297441
bse49_Si-Si_38_A   |   -365.599794   |   -365.544713   |   -365.599861
bse49_Si-Si_38_AB   |   -656.335613   |   -656.258868   |   -656.335713
bse49_Si-Si_39_AB   |   -806.251958   |   -806.107594   |   -806.251996
bse49_Si-Si_3_AB   |   -737.635935   |   -737.534945   |   -737.636128
bse49_Si-Si_40_AB   |   -694.148915   |   -694.070932   |   -694.148887
bse49_Si-Si_41_AB   |   -806.914817   |   -806.80179   |   -806.914933
bse49_Si-Si_42_AB   |   -885.042953   |   -884.90564   |   -885.042899
bse49_Si-Si_43_AB   |   -733.212338   |   -733.122183   |   -733.212274
bse49_Si-Si_44_A   |   -442.482841   |   -442.413541   |   -442.482864
bse49_Si-Si_44_AB   |   -733.219244   |   -733.128275   |   -733.219162
bse49_Si-Si_45_A   |   -481.544681   |   -481.463041   |   -481.544463
bse49_Si-Si_45_AB   |   -772.281621   |   -772.178461   |   -772.281434
bse49_Si-Si_46_AB   |   -885.057438   |   -884.918696   |   -885.057231
bse49_Si-Si_47_AB   |   -963.181422   |   -963.01891   |   -963.180945
bse49_Si-Si_48_AB   |   -845.979125   |   -845.853984   |   -845.979157
bse49_Si-Si_49_A   |   -862.375529   |   -862.301375   |   -862.375667
bse49_Si-Si_49_AB   |   -1153.112168   |   -1153.016602   |   -1153.11215
bse49_Si-Si_4_AB   |   -737.600749   |   -737.504967   |   -737.600729
bse49_Si-Si_50_AB   |   -1265.876394   |   -1265.74586   |   -1265.876377
bse49_Si-Si_51_AB   |   -1304.940425   |   -1304.797988   |   -1304.940322
bse49_Si-Si_52_AB   |   -1724.836896   |   -1724.688773   |   -1724.836925
bse49_Si-Si_53_A   |   -502.345996   |   -502.252442   |   -502.346169
bse49_Si-Si_53_AB   |   -1004.778486   |   -1004.590932   |   -1004.778389
bse49_Si-Si_54_AB   |   -905.846676   |   -905.696578   |   -905.846761
bse49_Si-Si_55_AB   |   -944.912271   |   -944.749961   |   -944.912446
bse49_Si-Si_56_AB   |   -956.777644   |   -956.61494   |   -956.777107
bse49_Si-Si_57_AB   |   -769.078108   |   -768.975098   |   -769.0778
bse49_Si-Si_58_AB   |   -808.124214   |   -808.007365   |   -808.124238
bse49_Si-Si_59_AB   |   -1034.862906   |   -1034.672593   |   -1034.862715
bse49_Si-Si_5_AB   |   -735.219843   |   -735.127121   |   -735.219804
bse49_Si-Si_60_A   |   -404.634421   |   -404.56462   |   -404.634265
bse49_Si-Si_60_AB   |   -809.358102   |   -809.218867   |   -809.358114
bse49_Si-Si_61_A   |   -440.378251   |   -440.300636   |   -440.378307
bse49_Si-Si_61_AB   |   -731.117415   |   -731.018399   |   -731.117695
bse49_Si-Si_62_AB   |   -880.849334   |   -880.695514   |   -880.849368
bse49_Si-Si_63_A   |   -478.388257   |   -478.298359   |   -478.388552
bse49_Si-Si_63_AB   |   -769.126857   |   -769.016407   |   -769.127336
bse49_Si-Si_64_A   |   -517.452465   |   -517.350358   |   -517.452806
bse49_Si-Si_64_AB   |   -808.191102   |   -808.068471   |   -808.191708
bse49_Si-Si_65_A   |   -479.422309   |   -479.331037   |   -479.422369
bse49_Si-Si_65_AB   |   -770.161487   |   -770.048751   |   -770.161785
bse49_Si-Si_66_AB   |   -958.936921   |   -958.756048   |   -958.937526
bse49_Si-Si_67_AB   |   -885.961164   |   -885.817721   |   -885.961934
bse49_Si-Si_68_AB   |   -850.078176   |   -849.9562   |   -850.078385
bse49_Si-Si_69_A   |   -458.504685   |   -458.431383   |   -458.50464
bse49_Si-Si_69_AB   |   -749.243384   |   -749.148412   |   -749.243484
bse49_Si-Si_6_AB   |   -732.826956   |   -732.732212   |   -732.826475
bse49_Si-Si_70_AB   |   -917.107714   |   -916.961191   |   -917.107796
bse49_Si-Si_71_A   |   -497.549973   |   -497.463816   |   -497.550047
bse49_Si-Si_71_AB   |   -995.194774   |   -995.022315   |   -995.194758
bse49_Si-Si_71_B   |   -497.547887   |   -497.461606   |   -497.547887
bse49_Si-Si_72_AB   |   -788.286422   |   -788.178481   |   -788.286526
